date,hour,SR_Qin,SR_Level,SR_Inlet,SR_F_1800,SR_F_1000,SR_P_1800,SR_P_1000,TotalFlow
2025-03-20,15,17358.0,2.43,7.68,9444.0,6790.0,11.25,10.53,16235.0
2025-03-20,16,17195.0,2.58,7.78,9698.0,7108.0,11.76,10.92,16806.0
2025-03-20,17,17115.0,2.47,7.63,10409.0,7842.0,13.27,12.13,18252.0
2025-03-20,18,17403.0,2.17,7.48,11054.0,8338.0,14.91,13.53,19392.0
2025-03-20,19,18452.0,1.82,6.35,11226.0,8465.0,15.57,14.15,19691.0
2025-03-20,20,19052.0,1.66,5.49,11326.0,8420.0,15.35,13.95,19747.0
2025-03-20,21,19234.0,1.59,5.92,10935.0,8231.0,15.0,13.68,19165.0
2025-03-20,22,14752.0,1.3,12.63,10092.0,7552.0,13.17,12.16,17644.0
2025-03-20,23,14025.0,0.9,10.92,9387.0,6208.0,10.94,10.49,15595.0
2025-03-21,0,16384.0,0.92,6.37,8600.0,5627.0,9.24,9.01,14227.0
2025-03-21,1,12568.0,1.26,15.99,7573.0,4903.0,7.82,7.73,12476.0
2025-03-21,2,12545.0,1.31,16.53,7490.0,4875.0,8.02,7.93,12364.0
2025-03-21,3,15651.0,1.49,11.87,7580.0,4867.0,8.13,8.04,12448.0
2025-03-21,4,19131.0,2.82,6.31,6541.0,4576.0,6.94,6.9,11117.0
2025-03-21,5,12235.0,3.57,14.02,6851.0,5093.0,7.63,7.47,11944.0
2025-03-21,6,17429.0,3.51,6.23,11218.0,8079.0,14.89,13.64,19297.0
2025-03-21,7,18678.0,2.76,5.14,13988.0,9568.0,21.11,19.22,23556.0
2025-03-21,8,18917.0,1.96,4.45,12941.0,9393.0,18.75,16.91,22334.0
2025-03-21,9,19374.0,1.5,4.12,11746.0,8983.0,32223.15,14.57,20729.0
2025-03-21,10,19160.0,1.36,4.09,10729.0,8213.0,32769.0,12.58,18941.0
2025-03-21,11,19242.0,1.52,4.1,10248.0,7899.0,32769.0,11.35,18147.0
2025-03-21,12,19251.0,1.73,4.11,10287.0,7668.0,32769.0,11.8,17955.0
2025-03-21,13,19448.0,1.98,4.25,10380.0,7555.0,32769.0,12.12,17935.0
2025-03-21,14,16347.0,2.2,9.27,10352.0,5852.0,32769.0,12.76,16204.0
2025-03-21,15,15805.0,2.14,10.22,9936.0,5306.0,6563.54,12.1,15242.0
2025-03-21,16,16806.0,2.3,9.04,10690.0,5689.0,22396.13,559.27,16379.0
2025-03-21,17,16673.0,2.26,8.92,11072.0,6242.0,560.62,14.22,17314.0
2025-03-21,18,16505.0,1.99,8.6,11854.0,6638.0,16.47,15.85,18493.0
2025-03-21,19,16567.0,1.56,8.42,11992.0,6737.0,17.22,16.57,18729.0
2025-03-21,20,17011.0,1.25,8.71,11728.0,6583.0,16.57,15.97,18311.0
2025-03-21,21,17526.0,1.1,9.05,11475.0,6242.0,16.13,15.66,17717.0
2025-03-21,22,17447.0,1.25,9.0,10644.0,5268.0,13.85,13.7,15912.0
2025-03-21,23,17048.0,1.65,11.6,10027.0,4888.0,12.73,12.67,14915.0
2025-03-22,0,13352.0,2.0,15.31,8197.0,3873.0,9.17,9.32,12070.0
2025-03-22,1,12630.0,2.22,16.16,7836.0,3647.0,8.62,8.81,11483.0
2025-03-22,2,12720.0,2.44,16.52,7816.0,3784.0,8.71,8.89,11599.0
2025-03-22,3,12691.0,2.69,16.65,7496.0,3662.0,8.36,8.55,11158.0
2025-03-22,4,14687.0,3.13,13.33,7574.0,3693.0,8.65,8.81,11267.0
2025-03-22,5,11595.0,3.57,16.43,7400.0,3688.0,8.79,8.97,11087.0
2025-03-22,6,16551.0,3.59,9.36,11076.0,6291.0,15.41,14.88,17368.0
2025-03-22,7,17614.0,3.0,7.6,14441.0,7839.0,22.76,21.73,22280.0
2025-03-22,8,18458.0,2.05,5.68,14493.0,8379.0,22.77,21.5,22872.0
2025-03-22,9,19281.0,1.38,4.12,14283.0,7578.0,22.13,21.2,21862.0
2025-03-22,10,19340.0,1.15,4.11,12538.0,6854.0,17.66,16.98,19393.0
2025-03-22,11,19320.0,1.13,4.11,12489.0,6864.0,17.36,16.67,19354.0
2025-03-22,12,19457.0,1.16,4.12,12568.0,6422.0,17.75,17.23,18990.0
2025-03-22,13,19553.0,1.26,4.13,12570.0,6362.0,17.94,17.45,18932.0
2025-03-22,14,19617.0,1.47,4.13,11710.0,6272.0,16.05,15.57,17982.0
2025-03-22,15,19444.0,1.78,4.15,11743.0,6289.0,15.98,15.52,18032.0
2025-03-22,16,19115.0,2.01,4.25,11772.0,6363.0,16.26,15.76,18135.0
2025-03-22,17,19089.0,2.11,4.33,12217.0,6830.0,17.34,16.66,19047.0
2025-03-22,18,19086.0,2.08,4.33,12410.0,7162.0,17.76,16.96,19572.0
2025-03-22,19,19289.0,2.01,4.25,12351.0,7031.0,17.82,17.1,19382.0
2025-03-22,20,19912.0,2.09,4.45,12600.0,6848.0,18.67,18.01,19448.0
2025-03-22,21,18887.0,2.23,6.88,11342.0,6347.0,15.97,15.46,17689.0
2025-03-22,22,13785.0,2.31,14.71,8884.0,5300.0,10.6,10.43,14184.0
2025-03-22,23,14005.0,2.23,15.9,8951.0,5284.0,10.25,10.08,14235.0
2025-03-23,0,14097.0,2.3,15.07,8513.0,4307.0,9.63,9.72,12820.0
2025-03-23,1,13930.0,2.67,14.53,7568.0,3847.0,8.47,8.67,11415.0
2025-03-23,2,11568.0,3.01,18.58,6921.0,3725.0,7.57,7.79,10646.0
2025-03-23,3,11019.0,3.15,19.5,6562.0,3567.0,7.27,7.52,10128.0
2025-03-23,4,9854.0,3.28,20.08,6081.0,3400.0,7.06,7.27,9481.0
2025-03-23,5,10254.0,3.35,20.24,5600.0,3615.0,6.91,6.93,9215.0
2025-03-23,6,15128.0,3.49,11.31,9106.0,5665.0,12.16,11.62,14772.0
2025-03-23,7,18636.0,3.37,6.2,13425.0,7061.0,20.74,19.98,20486.0
2025-03-23,8,18973.0,2.86,5.1,14581.0,7417.0,23.45,22.59,21998.0
2025-03-23,9,19080.0,2.27,4.48,14515.0,7402.0,23.37,22.5,21917.0
2025-03-23,10,19357.0,1.79,4.15,13819.0,7102.0,21.36,20.61,20922.0
2025-03-23,11,19663.0,1.69,4.15,12587.0,6586.0,18.3,17.72,19173.0
2025-03-23,12,19682.0,1.92,4.25,11549.0,6356.0,16.06,15.55,17905.0
2025-03-23,13,19441.0,2.32,4.74,10898.0,6178.0,14.87,14.42,17076.0
2025-03-23,14,19116.0,2.81,5.29,10537.0,5960.0,14.18,13.78,16497.0
2025-03-23,15,15416.0,3.01,10.65,10388.0,5873.0,13.9,13.53,16261.0
2025-03-23,16,14524.0,2.66,11.64,10621.0,6205.0,14.39,13.9,16826.0
2025-03-23,17,15606.0,2.16,10.18,11217.0,6802.0,15.67,14.97,18019.0
2025-03-23,18,18697.0,1.88,5.63,12076.0,7334.0,17.7,16.81,19410.0
2025-03-23,19,19075.0,1.8,5.65,12063.0,7222.0,17.73,16.9,19285.0
2025-03-23,20,18170.0,1.72,7.13,12071.0,6928.0,17.64,16.92,18999.0
2025-03-23,21,17196.0,1.57,8.77,11934.0,6254.0,16.9,16.44,18187.0
2025-03-23,22,14328.0,1.38,13.28,9315.0,5390.0,10.98,10.78,14705.0
2025-03-23,23,14974.0,1.44,14.18,8660.0,5191.0,9.97,9.82,13852.0
2025-03-24,0,14603.0,1.73,14.12,7981.0,4820.0,8.89,8.83,12801.0
2025-03-24,1,12391.0,2.07,16.93,6946.0,3837.0,7.44,7.6,10783.0
2025-03-24,2,12187.0,2.46,17.32,6490.0,3032.0,6.99,7.3,9522.0
2025-03-24,3,10976.0,2.86,19.83,6574.0,2887.0,7.1,7.44,9461.0
2025-03-24,4,10832.0,3.16,19.71,6360.0,2823.0,6.96,7.29,9183.0
2025-03-24,5,12393.0,3.42,14.85,7526.0,3899.0,8.78,8.9,11425.0
2025-03-24,6,17590.0,3.44,7.84,12499.0,6405.0,18.3,17.78,18904.0
2025-03-24,7,19051.0,2.89,5.05,14853.0,7703.0,23.81,22.85,22556.0
2025-03-24,8,19045.0,2.22,4.41,14376.0,7790.0,22.23,21.2,22166.0
2025-03-24,9,18995.0,1.72,4.09,13489.0,7516.0,20.27,19.35,21005.0
2025-03-24,10,18890.0,1.47,4.05,19765.0,16339.0,17.1,16.43,36104.0
2025-03-24,11,18771.0,1.61,4.04,11023.0,6225.0,14.11,13.65,17248.0
2025-03-24,12,18616.0,1.93,4.13,10577.0,5976.0,13.17,12.8,16553.0
2025-03-24,13,18097.0,2.26,4.36,10978.0,5876.0,14.04,13.7,16854.0
2025-03-24,14,17791.0,2.48,5.49,10840.0,5793.0,13.95,13.64,16633.0
2025-03-24,15,15617.0,2.48,8.8,10790.0,5721.0,13.65,13.37,16512.0
2025-03-24,16,16691.0,2.32,8.47,11197.0,6004.0,14.88,14.49,17200.0
2025-03-24,17,18993.0,2.35,5.17,11707.0,6667.0,15.9,15.29,18374.0
2025-03-24,18,18302.0,2.34,5.33,12056.0,7318.0,16.7,15.84,19374.0
2025-03-24,19,18550.0,2.07,5.26,12720.0,7122.0,18.58,17.8,19842.0
2025-03-24,20,18895.0,1.88,5.18,12885.0,6939.0,18.71,18.01,19825.0
2025-03-24,21,18935.0,1.75,5.11,12580.0,6577.0,18.47,17.92,19156.0
2025-03-24,22,18388.0,1.86,7.34,11451.0,5739.0,15.72,15.44,17191.0
2025-03-24,23,14932.0,1.98,13.63,10682.0,5065.0,13.36,13.28,15747.0
2025-03-25,0,14546.0,1.89,12.92,8582.0,4095.0,9.37,9.34,12677.0
2025-03-25,1,15194.0,2.46,12.41,8134.0,3846.0,8.71,8.72,11981.0
2025-03-25,2,13185.0,3.0,17.5,7775.0,3402.0,8.19,8.32,11177.0
2025-03-25,3,11070.0,3.18,20.66,7447.0,2979.0,7.56,7.81,10426.0
2025-03-25,4,11838.0,3.34,18.52,7059.0,3000.0,7.71,7.95,10059.0
2025-03-25,5,12984.0,3.6,14.64,8463.0,3807.0,10.32,10.43,12270.0
2025-03-25,6,16996.0,3.54,8.86,13011.0,6366.0,19.21,18.72,19376.0
2025-03-25,7,18090.0,2.76,6.29,14560.0,7686.0,22.73,21.8,22246.0
2025-03-25,8,19065.0,2.12,4.31,14305.0,7771.0,22.34,21.33,22076.0
2025-03-25,9,18510.0,1.59,4.02,13496.0,7373.0,20.67,19.8,20868.0
2025-03-25,10,18439.0,1.32,4.01,11789.0,6621.0,16.51,15.96,18409.0
2025-03-25,11,18764.0,1.51,4.04,10853.0,6226.0,13.75,13.36,17079.0
2025-03-25,12,18925.0,1.86,4.13,10995.0,5856.0,14.29,14.01,16852.0
2025-03-25,13,18503.0,2.28,4.62,10682.0,5706.0,13.72,13.47,16387.0
2025-03-25,14,17908.0,2.63,5.22,10760.0,5703.0,13.83,13.58,16463.0
2025-03-25,15,17477.0,2.89,6.06,10609.0,5557.0,13.5,13.31,16166.0
2025-03-25,16,15623.0,2.93,8.8,11179.0,5672.0,14.85,14.61,16851.0
2025-03-25,17,15887.0,2.58,8.59,11813.0,6127.0,16.51,16.09,17940.0
2025-03-25,18,17794.0,2.22,6.78,12628.0,6620.0,18.41,17.82,19248.0
2025-03-25,19,18474.0,2.02,6.65,12859.0,6440.0,19.38,18.86,19299.0
2025-03-25,20,18573.0,1.86,6.59,13034.0,6472.0,19.74,19.22,19506.0
2025-03-25,21,18457.0,1.72,7.07,13012.0,5948.0,19.77,19.45,18961.0
2025-03-25,22,17913.0,1.69,9.98,11554.0,5155.0,16.27,16.17,16710.0
2025-03-25,23,12916.0,1.79,16.68,9914.0,4545.0,12.52,12.55,14459.0
2025-03-26,0,13099.0,1.47,12.15,8634.0,4002.0,9.92,10.05,12636.0
2025-03-26,1,15184.0,2.02,11.02,7946.0,3538.0,8.74,8.95,11484.0
2025-03-26,2,10669.0,2.46,17.7,6931.0,2955.0,7.34,7.67,9886.0
2025-03-26,3,10550.0,2.58,18.71,6878.0,2938.0,7.47,7.79,9816.0
2025-03-26,4,11197.0,2.8,16.93,6523.0,2794.0,7.1,7.44,9317.0
2025-03-26,5,14724.0,3.32,11.92,7954.0,3450.0,9.53,9.77,11404.0
2025-03-26,6,16590.0,3.46,8.55,13063.0,5828.0,19.72,19.41,18891.0
2025-03-26,7,18566.0,2.8,4.92,15166.0,7228.0,24.68,23.9,22394.0
2025-03-26,8,18533.0,2.11,4.26,14405.0,7299.0,22.75,21.93,21704.0
2025-03-26,9,18451.0,1.59,4.01,13498.0,6799.0,20.67,20.02,20297.0
2025-03-26,10,17893.0,1.36,3.95,12199.0,6146.0,17.14,16.72,18346.0
2025-03-26,11,17972.0,1.4,3.95,11241.0,5689.0,14.57,14.35,16930.0
2025-03-26,12,18198.0,1.67,3.98,11290.0,5451.0,14.74,14.55,16741.0
2025-03-26,13,18194.0,1.93,4.08,11353.0,5462.0,14.78,14.59,16815.0
2025-03-26,14,17895.0,2.21,4.31,10865.0,5275.0,14.15,14.0,16141.0
2025-03-26,15,17834.0,2.56,4.64,10656.0,5267.0,14.16,14.0,15922.0
2025-03-26,16,18122.0,2.92,5.41,11106.0,5468.0,15.0,14.8,16575.0
2025-03-26,17,16055.0,2.85,8.5,12116.0,6057.0,17.14,16.75,18174.0
2025-03-26,18,17675.0,2.41,5.77,12859.0,6583.0,18.74,18.18,19441.0
2025-03-26,19,18596.0,2.15,4.53,13026.0,6539.0,19.84,19.29,19565.0
2025-03-26,20,18389.0,1.95,4.36,13128.0,6571.0,19.84,19.3,19700.0
2025-03-26,21,18023.0,1.7,4.31,13060.0,6216.0,20.03,19.61,19276.0
2025-03-26,22,16845.0,1.49,4.15,11623.0,5591.0,16.57,16.32,17215.0
2025-03-26,23,16095.0,1.55,5.43,10358.0,4969.0,13.63,13.56,15327.0
2025-03-27,0,13254.0,1.8,9.03,8079.0,3888.0,9.09,9.24,11967.0
2025-03-27,1,10915.0,1.86,11.54,7387.0,3564.0,7.9,8.12,10952.0
2025-03-27,2,12834.0,2.01,10.17,7443.0,3519.0,8.07,8.29,10962.0
2025-03-27,3,13780.0,2.44,11.07,7513.0,3554.0,8.38,8.59,11066.0
2025-03-27,4,11874.0,2.91,14.75,6819.0,3317.0,7.72,7.98,10136.0
2025-03-27,5,13436.0,3.29,12.86,7944.0,3513.0,9.47,9.67,11456.0
2025-03-27,6,17576.0,3.37,7.5,12684.0,5895.0,18.75,18.41,18579.0
2025-03-27,7,18311.0,2.78,5.36,15249.0,7222.0,25.05,24.29,22471.0
2025-03-27,8,18385.0,2.04,4.38,14568.0,7209.0,23.44,22.68,21777.0
2025-03-27,9,18466.0,1.47,4.01,13841.0,6883.0,21.88,21.22,20724.0
2025-03-27,10,18312.0,1.19,3.99,12171.0,6039.0,17.45,17.07,18211.0
2025-03-27,11,18267.0,1.47,3.99,10243.0,5509.0,13.19,12.96,15752.0
2025-03-27,12,18162.0,1.95,4.11,10224.0,5434.0,12.8,12.59,15658.0
2025-03-27,13,18507.0,2.44,4.59,10227.0,5430.0,12.88,12.67,15658.0
2025-03-27,14,18227.0,3.04,5.93,10044.0,5198.0,12.51,12.37,15242.0
2025-03-27,15,13630.0,3.07,14.78,10241.0,5251.0,13.07,12.91,15492.0
2025-03-27,16,14234.0,2.71,15.42,10926.0,5478.0,14.61,14.39,16404.0
2025-03-27,17,16588.0,2.27,10.92,11986.0,5999.0,17.07,16.69,17984.0
2025-03-27,18,17701.0,2.1,7.54,12117.0,6612.0,17.5,16.9,18729.0
2025-03-27,19,17747.0,1.79,7.29,13121.0,6363.0,20.2,19.72,19484.0
2025-03-27,20,18779.0,1.48,5.73,13852.0,6462.0,21.69,21.18,20314.0
2025-03-27,21,19020.0,1.28,5.09,13387.0,6065.0,21.06,20.68,19452.0
2025-03-27,22,17902.0,1.38,7.22,11720.0,5076.0,17.11,17.01,16796.0
2025-03-27,23,14121.0,1.42,12.66,9415.0,5092.0,11.64,11.52,14507.0
2025-03-28,0,15218.0,1.52,9.85,7939.0,4824.0,8.64,8.34,12763.0
2025-03-28,1,12531.0,1.98,13.29,6756.0,4160.0,7.22,7.08,10915.0
2025-03-28,2,11677.0,2.29,14.46,6449.0,3327.0,7.02,7.14,9776.0
2025-03-28,3,10242.0,2.54,16.22,6288.0,2989.0,6.85,7.06,9277.0
2025-03-28,4,10314.0,2.71,16.18,6216.0,3013.0,6.93,7.13,9229.0
2025-03-28,5,14852.0,3.32,9.92,7119.0,3984.0,8.51,8.48,11103.0
2025-03-28,6,17695.0,3.43,6.51,12192.0,7124.0,17.97,17.15,19316.0
2025-03-28,7,18464.0,2.71,4.82,13959.0,9210.0,21.81,20.12,23170.0
2025-03-28,8,18220.0,1.94,4.11,13096.0,8332.0,19.87,18.59,21429.0
2025-03-28,9,17878.0,1.39,3.95,12270.0,7757.0,18.15,17.09,20027.0
2025-03-28,10,17820.0,1.18,3.94,10812.0,6774.0,14.46,13.78,17586.0
2025-03-28,11,17698.0,1.35,3.93,10668.0,6094.0,13.65,13.23,16762.0
2025-03-28,12,17614.0,1.48,3.91,11072.0,6022.0,14.75,14.35,17095.0
2025-03-28,13,17597.0,1.54,3.88,11304.0,6264.0,14.81,14.34,17569.0
2025-03-28,14,17788.0,1.68,3.95,9599.0,5596.0,11.91,11.62,15195.0
2025-03-28,15,18521.0,2.4,4.56,9208.0,5252.0,11.21,11.03,14460.0
2025-03-28,16,16451.0,2.93,9.89,9654.0,6463.0,10384.62,11.62,16117.0
2025-03-28,17,16150.0,3.0,9.63,10223.0,5890.0,13.11,12.74,16113.0
2025-03-28,18,16580.0,2.85,7.86,11288.0,6720.0,15.56,14.91,18008.0
2025-03-28,19,18238.0,2.64,5.77,12191.0,6594.0,18.35,17.77,18786.0
2025-03-28,20,18398.0,2.52,5.68,12471.0,6556.0,2748.02,18.28,19027.0
2025-03-28,21,18563.0,2.37,5.71,12463.0,6674.0,19.35,18.72,19137.0
2025-03-28,22,15565.0,2.24,10.79,10903.0,5732.0,15.72,15.42,16635.0
2025-03-28,23,12101.0,2.05,14.39,8652.0,4289.0,10.66,10.74,12941.0
2025-03-29,0,13490.0,1.96,11.69,8130.0,4318.0,9.17,9.23,12447.0
2025-03-29,1,14421.0,2.36,11.85,7626.0,4158.0,8.61,8.69,11784.0
2025-03-29,2,12891.0,2.83,14.6,7051.0,3639.0,7.94,8.13,10691.0
2025-03-29,3,11402.0,3.17,16.72,6599.0,3117.0,7.28,7.57,9716.0
2025-03-29,4,11127.0,3.48,16.37,6570.0,2904.0,7.62,7.93,9474.0
2025-03-29,5,10836.0,3.69,16.0,7261.0,3501.0,8.97,9.16,10762.0
2025-03-29,6,15977.0,3.47,8.06,12053.0,6088.0,4384.15,17.39,18141.0
2025-03-29,7,17892.0,2.8,4.84,14190.0,8082.0,1113.52,20.81,22272.0
2025-03-29,8,18454.0,1.94,4.15,14669.0,8461.0,22.93,21.62,23130.0
2025-03-29,9,18524.0,1.0,4.0,14883.0,8363.0,24.12,22.83,23245.0
2025-03-29,10,18667.0,0.64,4.02,11767.0,7421.0,15.97,15.08,19188.0
2025-03-29,11,18854.0,0.64,4.03,11850.0,6877.0,14.67,14.02,18727.0
2025-03-29,12,18938.0,0.75,4.04,11615.0,6784.0,14.56,13.92,18399.0
2025-03-29,13,18990.0,1.02,4.04,11200.0,6716.0,1124.08,13.08,17916.0
2025-03-29,14,19048.0,1.31,4.05,11278.0,6802.0,14.18,13.48,18080.0
2025-03-29,15,18840.0,1.6,4.03,10880.0,6668.0,13.86,13.2,17548.0
2025-03-29,16,18739.0,1.84,4.09,11210.0,17150.0,1652.53,14.46,28360.0
2025-03-29,17,18569.0,1.86,4.07,11871.0,32769.0,16.78,15.95,44640.0
2025-03-29,18,18704.0,1.59,4.03,13073.0,32769.0,19.73,18.59,45842.0
2025-03-29,19,19371.0,1.22,4.09,13275.0,32769.0,6570.55,19.93,46044.0
2025-03-29,20,19287.0,1.01,4.1,12902.0,32769.0,566.06,19.47,45671.0
2025-03-29,21,19408.0,0.94,4.11,12546.0,32769.0,19.53,18.83,45315.0
2025-03-29,22,11633.0,0.69,16.25,10537.0,32769.0,15.34,14.97,43306.0
2025-03-29,23,5328.0,0.19,21.17,4410.0,32769.0,3.61,3.91,37179.0
2025-03-30,0,10891.0,0.12,16.52,6223.0,32769.0,6.41,6.22,38992.0
2025-03-30,1,10927.0,0.17,16.78,6342.0,32769.0,6.63,6.46,39111.0
2025-03-30,2,11029.0,0.27,17.2,6524.0,32769.0,6.87,6.72,39293.0
2025-03-30,3,11247.0,0.31,17.84,6677.0,32769.0,7.27,7.08,39446.0
2025-03-30,4,12127.0,0.33,16.23,5738.0,32769.0,6.59,6.5,38507.0
2025-03-30,5,19667.0,0.33,4.77,4999.0,32769.0,6.37,6.65,37768.0
2025-03-30,6,16448.0,0.29,9.54,9076.0,32769.0,12.11,11.72,41845.0
2025-03-30,7,18245.0,0.24,6.23,12972.0,32769.0,1657.16,18.77,45741.0
2025-03-30,8,18665.0,0.19,5.02,13949.0,32769.0,16941.37,20.81,46718.0
2025-03-30,9,18772.0,0.15,4.37,14392.0,32769.0,22.73,21.53,47161.0
2025-03-30,10,18896.0,0.11,4.06,13753.0,32769.0,2204.96,20.92,46522.0
2025-03-30,11,19270.0,0.07,4.08,11778.0,32769.0,7113.33,16.35,44547.0
2025-03-30,12,19286.0,0.04,4.1,11316.0,32769.0,32769.0,13.99,44085.0
2025-03-30,13,18830.0,0.02,4.25,10755.0,32769.0,7657.78,10.87,43524.0
2025-03-30,14,18128.0,0.02,4.47,10666.0,32769.0,6019.92,8.44,43435.0
2025-03-30,15,18061.0,0.01,4.67,10630.0,32769.0,10387.13,7.53,43399.0
2025-03-30,16,18141.0,0.01,4.97,10125.0,32769.0,19667.08,7.17,42894.0
2025-03-30,17,18228.0,0.01,5.2,10911.0,32769.0,15.66,6.63,43680.0
2025-03-30,18,18184.0,0.0,5.18,11172.0,32769.0,16.33,5.85,43941.0
2025-03-30,19,17839.0,0.01,5.71,11240.0,32769.0,16.42,5.26,44009.0
2025-03-30,20,18336.0,0.02,5.92,11336.0,32769.0,16.39,4.87,44105.0
2025-03-30,21,15055.0,0.03,10.67,11235.0,32769.0,16.26,4.61,44004.0
2025-03-30,22,14546.0,0.03,12.23,9257.0,32769.0,11.86,4.36,42026.0
2025-03-30,23,15181.0,0.03,13.01,8756.0,32769.0,10.72,4.08,41525.0
2025-03-31,0,12693.0,0.03,15.87,7344.0,32769.0,8.16,3.82,40113.0
2025-03-31,1,11829.0,0.04,17.09,6840.0,32769.0,7.45,3.58,39609.0
2025-03-31,2,11179.0,0.04,18.28,6595.0,32769.0,7.3,3.39,39364.0
2025-03-31,3,9491.0,0.04,20.54,6304.0,32769.0,6.96,3.26,39073.0
2025-03-31,4,9315.0,0.04,19.99,6250.0,32769.0,7.06,3.11,39019.0
2025-03-31,5,11834.0,0.04,16.5,7252.0,32769.0,8.96,2.97,40021.0
2025-03-31,6,17087.0,0.04,8.97,11817.0,32769.0,17.34,2.86,44586.0
2025-03-31,7,18238.0,0.03,5.94,14317.0,32769.0,5480.66,2.83,47086.0
2025-03-31,8,18371.0,0.03,4.62,13372.0,32769.0,32769.0,2.98,46141.0
2025-03-31,9,18959.0,0.02,4.11,13490.0,24652.0,22399.39,2733.79,38142.0
2025-03-31,10,19691.0,0.01,4.15,12853.0,6757.0,19.34,3.69,19610.0
2025-03-31,11,19665.0,0.01,4.21,11075.0,6216.0,15.04,3.85,17291.0
2025-03-31,12,19414.0,0.0,4.6,10632.0,5986.0,14.13,1.81,16617.0
2025-03-31,13,17996.0,0.0,7.22,10292.0,5852.0,13.62,1.76,16144.0
2025-03-31,14,16552.0,0.0,9.64,10019.0,5729.0,13.09,1.68,15748.0
2025-03-31,15,15801.0,0.0,10.79,10256.0,5635.0,13.58,1.27,15891.0
2025-03-31,16,15144.0,0.0,12.57,11287.0,5813.0,16.02,1.04,17100.0
2025-03-31,17,16797.0,0.0,9.67,12347.0,6538.0,18.91,0.84,18885.0
2025-03-31,18,18763.0,0.01,6.89,12877.0,6964.0,20.46,0.84,19841.0
2025-03-31,19,19798.0,0.02,4.56,13948.0,6746.0,23.24,0.84,20694.0
2025-03-31,20,19767.0,0.03,4.54,14710.0,6609.0,24.21,0.84,21320.0
2025-03-31,21,19877.0,0.03,4.6,14069.0,6572.0,23.56,0.84,20641.0
2025-03-31,22,20149.0,0.04,4.67,12011.0,5551.0,18.45,0.84,17562.0
2025-03-31,23,16510.0,0.05,11.25,11299.0,4862.0,16.22,0.84,16162.0
2025-04-01,0,14607.0,0.05,12.63,9191.0,3996.0,11.22,0.84,13187.0
2025-04-01,1,11761.0,0.05,16.9,7317.0,3393.0,8.21,0.84,10710.0
2025-04-01,2,11487.0,0.06,18.16,7599.0,3242.0,8.97,0.84,10841.0
2025-04-01,3,11244.0,0.06,18.21,7563.0,3177.0,8.95,0.84,10740.0
2025-04-01,4,11862.0,0.06,15.37,7504.0,3195.0,9.12,0.84,10699.0
2025-04-01,5,15263.0,0.06,10.33,8935.0,3772.0,11.8,0.84,12708.0
2025-04-01,6,18801.0,0.06,5.61,13877.0,6455.0,22.86,0.84,20332.0
2025-04-01,7,18626.0,0.06,4.81,14826.0,7999.0,25.26,0.84,22826.0
2025-04-01,8,18883.0,0.03,4.21,14281.0,7848.0,23.89,0.84,22129.0
2025-04-01,9,18849.0,0.01,4.05,13598.0,7583.0,22.39,0.84,21181.0
2025-04-01,10,18945.0,0.0,4.06,12050.0,6696.0,18.15,1.06,18746.0
2025-04-01,11,18973.0,0.0,4.06,13003.0,6154.0,19.76,1.35,19158.0
2025-04-01,12,19016.0,0.0,4.07,11695.0,6023.0,16.72,1.72,17717.0
2025-04-01,13,19036.0,0.0,4.09,10350.0,6029.0,13.39,2.07,16379.0
2025-04-01,14,18932.0,0.0,4.38,10348.0,5775.0,13.54,2.21,16123.0
2025-04-01,15,18051.0,0.0,5.04,10665.0,5890.0,14.44,2.23,16555.0
2025-04-01,16,17194.0,0.0,6.35,11036.0,6075.0,15.33,2.24,17111.0
2025-04-01,17,17540.0,0.0,5.78,10613.0,6840.0,14.32,1.93,17454.0
2025-04-01,18,17670.0,0.0,5.66,10842.0,7383.0,14.68,1.44,18226.0
2025-04-01,19,17523.0,0.0,6.11,11262.0,7022.0,15.75,1.11,18284.0
2025-04-01,20,16978.0,0.0,6.86,11894.0,7230.0,17.03,0.9,19124.0
2025-04-01,21,17282.0,0.0,6.64,11771.0,6745.0,17.19,0.84,18516.0
2025-04-01,22,17308.0,0.0,6.56,12111.0,5746.0,17.46,0.84,17857.0
2025-04-01,23,16173.0,0.01,6.05,11449.0,4939.0,15.79,0.84,16388.0
2025-04-02,0,16154.0,0.02,6.64,9867.0,4214.0,12.38,0.84,14082.0
2025-04-02,1,13734.0,0.03,10.09,7904.0,3645.0,8.9,0.84,11548.0
2025-04-02,2,12166.0,0.03,12.32,7709.0,2798.0,8.77,0.84,10507.0
2025-04-02,3,13957.0,0.03,10.24,7076.0,2585.0,7.84,0.84,9661.0
2025-04-02,4,11188.0,0.04,14.47,7355.0,2744.0,8.64,0.84,10099.0
2025-04-02,5,11364.0,0.04,17.8,7835.0,3445.0,9.52,0.84,11280.0
2025-04-02,6,16568.0,0.04,8.51,11755.0,6478.0,16.44,0.84,18233.0
2025-04-02,7,18308.0,0.02,5.41,13820.0,8297.0,21.14,0.84,22117.0
2025-04-02,8,18771.0,0.01,4.58,12944.0,8299.0,19.26,0.84,21244.0
2025-04-02,9,18631.0,0.0,4.19,12347.0,7881.0,18.16,1.09,20227.0
2025-04-02,10,18346.0,0.0,4.01,11521.0,7029.0,16.22,1.41,18549.0
2025-04-02,11,18628.0,0.0,4.14,10528.0,6308.0,14.06,1.54,16836.0
