date,hour,BP_Qin,BP_Level,BP_Inlet,BP_F_Kingkeaw1,BP_F_Kingkeaw2,BP_F_Epec,BP_P_Kingkeaw1,BP_P_Kingkeaw2,BP_P_Epec,TotalFlow
2026-04-16,16,20747.0,5.63,9.21,4392.0,9622.0,8389.0,19.36,19.44,16.44,22402.0
2026-04-16,17,22904.0,5.35,8.91,5008.0,10944.0,9657.0,23.96,23.88,20.94,25609.0
2026-04-16,18,22863.0,4.99,8.42,5004.0,10891.0,10387.0,24.31,24.22,23.59,26282.0
2026-04-16,19,23171.0,4.65,8.13,4931.0,10758.0,9888.0,24.12,24.05,22.5,25578.0
2026-04-16,20,20154.0,4.33,8.01,4833.0,10511.0,8663.0,23.37,23.32,18.28,24007.0
2026-04-16,21,19882.0,3.93,7.95,4581.0,9949.0,7821.0,21.41,21.42,15.69,22352.0
2026-04-16,22,19544.0,3.91,7.91,2570.0,8549.0,5745.0,14.4,14.63,10.14,16863.0
2026-04-16,23,13089.0,4.12,7.9,-214.0,7154.0,4476.0,7.69,8.14,7.51,11415.0
2026-04-17,0,14456.0,4.29,7.92,-192.0,7460.0,4926.0,7.17,7.63,8.04,12194.0
2026-04-17,1,14710.0,4.53,7.94,-153.0,6763.0,4951.0,6.53,7.0,8.25,11561.0
2026-04-17,2,14626.0,4.85,7.94,-168.0,6791.0,4345.0,6.53,7.01,7.09,10968.0
2026-04-17,3,20028.0,5.38,7.93,-166.0,7496.0,5029.0,7.56,8.01,8.88,12360.0
2026-04-17,4,14416.0,5.77,7.95,-197.0,9748.0,5626.0,11.04,11.42,10.07,15177.0
2026-04-17,5,21083.0,5.67,7.97,3789.0,9098.0,7836.0,17.95,18.09,16.28,20722.0
2026-04-17,6,21443.0,5.5,7.98,4628.0,10197.0,9753.0,21.7,21.73,21.43,24579.0
2026-04-17,7,22098.0,5.03,8.11,5197.0,11371.0,10580.0,25.97,25.88,24.15,27148.0
2026-04-17,8,22941.0,4.54,8.34,5219.0,11371.0,10238.0,26.13,26.04,23.15,26829.0
2026-04-17,9,23302.0,4.17,8.43,5197.0,11321.0,9401.0,25.92,25.83,20.05,25918.0
2026-04-17,10,23920.0,3.98,8.69,5119.0,11122.0,7773.0,24.9,24.84,15.0,24013.0
2026-04-17,11,23264.0,4.13,8.97,4253.0,9244.0,7049.0,17.96,18.1,12.53,20546.0
2026-04-17,12,21589.0,4.28,9.04,4199.0,9144.0,7150.0,17.43,17.57,12.66,20494.0
2026-04-17,13,21506.0,4.34,9.12,4198.0,9180.0,7431.0,17.42,17.56,13.19,20809.0
2026-04-17,14,22509.0,4.41,9.19,4032.0,8797.0,8116.0,16.38,16.56,15.46,20945.0
2026-04-17,15,23388.0,4.58,9.22,4041.0,8848.0,8138.0,16.44,16.6,15.46,21027.0
2026-04-17,16,23343.0,4.72,9.07,4558.0,9945.0,8833.0,20.16,20.18,17.45,23336.0
2026-04-17,17,23257.0,4.45,8.8,7197.0,9525.0,10228.0,26.0,25.72,22.34,26950.0
2026-04-17,18,23656.0,4.0,8.44,8330.0,8795.0,10412.0,27.56,27.17,23.34,27537.0
2026-04-17,19,24861.0,3.71,8.2,7868.0,8242.0,9569.0,25.47,25.18,20.75,25679.0
2026-04-17,20,24140.0,3.66,8.11,7508.0,7789.0,9101.0,23.41,23.19,19.33,24397.0
2026-04-17,21,23856.0,3.6,8.04,6465.0,8874.0,8031.0,23.31,23.15,16.48,23369.0
2026-04-17,22,23500.0,3.83,7.96,1242.0,11060.0,5975.0,16.19,16.41,10.82,18277.0
2026-04-17,23,18320.0,4.35,7.93,-215.0,8631.0,4660.0,9.24,9.66,7.66,13075.0
2026-04-18,0,16281.0,4.74,7.93,-201.0,8774.0,5017.0,8.68,9.11,7.94,13589.0
2026-04-18,1,15625.0,4.95,7.91,-208.0,8578.0,4831.0,8.62,9.06,7.76,13201.0
2026-04-18,2,15421.0,5.18,7.91,-214.0,8055.0,4664.0,8.23,8.67,7.44,12505.0
2026-04-18,3,15566.0,5.47,7.91,-218.0,8022.0,4609.0,7.98,8.43,7.32,12413.0
2026-04-18,4,14943.0,5.67,7.9,-236.0,9543.0,4736.0,10.32,10.72,7.73,14043.0
2026-04-18,5,20981.0,5.58,7.88,4170.0,9631.0,8122.0,19.83,19.89,16.79,21922.0
2026-04-18,6,23819.0,5.4,7.88,8060.0,8654.0,10400.0,26.87,26.56,23.73,27115.0
2026-04-18,7,23123.0,4.91,8.11,8388.0,8874.0,10844.0,27.89,27.54,25.19,28107.0
2026-04-18,8,23233.0,4.39,8.41,8326.0,8835.0,10829.0,27.88,27.54,25.19,27990.0
2026-04-18,9,23651.0,3.89,8.63,8393.0,8884.0,10307.0,27.88,27.54,23.31,27584.0
2026-04-18,10,24245.0,3.59,8.88,8309.0,8812.0,8218.0,27.58,27.23,16.01,25339.0
2026-04-18,11,24393.0,3.52,9.08,7994.0,8475.0,7826.0,25.65,25.38,14.48,24295.0
2026-04-18,12,24622.0,3.49,9.11,8026.0,8480.0,7844.0,25.32,25.05,14.48,24350.0
2026-04-18,13,24665.0,3.5,9.14,7840.0,8313.0,7757.0,24.34,24.11,14.48,23909.0
2026-04-18,14,24544.0,3.54,9.17,7811.0,8273.0,7711.0,24.3,24.05,14.48,23796.0
2026-04-18,15,24500.0,3.58,9.19,7814.0,8242.0,7756.0,24.38,24.13,14.48,23812.0
2026-04-18,16,24591.0,3.56,9.05,8235.0,8733.0,8465.0,26.78,26.44,16.64,25434.0
2026-04-18,17,24559.0,3.32,8.76,8660.0,9163.0,9494.0,29.08,28.63,19.86,27318.0
2026-04-18,18,24930.0,3.0,8.37,8492.0,9006.0,10327.0,28.56,28.13,23.2,27824.0
2026-04-18,19,24763.0,2.68,8.14,8280.0,8726.0,10214.0,27.7,27.33,23.04,27219.0
2026-04-18,20,25338.0,2.47,8.02,7888.0,8231.0,10005.0,25.31,25.01,22.26,26123.0
2026-04-18,21,25299.0,2.48,7.94,5889.0,8174.0,8837.0,19.89,19.85,18.65,22900.0
2026-04-18,22,25315.0,3.0,7.88,649.0,9878.0,6219.0,12.29,12.61,11.08,16746.0
2026-04-18,23,20634.0,3.93,7.84,-228.0,8253.0,4596.0,8.46,8.89,7.53,12622.0
2026-04-19,0,16330.0,4.34,7.83,-181.0,8701.0,5532.0,8.17,8.61,9.03,14052.0
2026-04-19,1,16983.0,4.56,7.81,-171.0,8309.0,5277.0,7.95,8.4,8.69,13415.0
2026-04-19,2,18004.0,4.96,7.81,-164.0,8041.0,5535.0,7.66,8.12,9.18,13411.0
2026-04-19,3,19334.0,5.52,7.79,-171.0,8019.0,5292.0,7.89,8.34,8.9,13139.0
2026-04-19,4,17329.0,5.75,7.8,-204.0,11191.0,6280.0,13.0,13.34,11.61,17267.0
2026-04-19,5,21707.0,5.7,7.78,4185.0,10445.0,7779.0,21.32,21.35,16.24,22409.0
2026-04-19,6,23814.0,5.56,7.79,8095.0,8555.0,9216.0,26.55,26.26,20.33,25865.0
2026-04-19,7,22495.0,5.16,7.95,8286.0,8768.0,10093.0,27.46,27.12,22.67,27148.0
2026-04-19,8,22902.0,4.64,8.19,8477.0,8995.0,10445.0,28.25,27.87,23.58,27917.0
2026-04-19,9,23308.0,4.1,8.44,8577.0,9047.0,10395.0,28.42,28.03,22.92,28018.0
2026-04-19,10,24131.0,3.67,8.66,8545.0,9028.0,9350.0,28.34,27.96,19.0,26923.0
2026-04-19,11,24336.0,3.48,8.76,8127.0,8547.0,8217.0,25.8,25.51,15.48,24891.0
2026-04-19,12,24498.0,3.44,8.84,7818.0,8236.0,8183.0,24.28,24.03,15.45,24237.0
2026-04-19,13,24655.0,3.43,8.87,7741.0,8118.0,8469.0,23.6,23.4,16.22,24328.0
2026-04-19,14,24712.0,3.39,8.9,7860.0,8262.0,8467.0,24.28,24.05,16.42,24590.0
2026-04-19,15,24803.0,3.4,8.88,7679.0,8037.0,8464.0,23.71,23.46,16.42,24180.0
2026-04-19,16,24711.0,3.37,8.74,8040.0,8457.0,9170.0,25.72,25.39,18.89,25668.0
2026-04-19,17,25136.0,3.12,8.5,8352.0,8827.0,10327.0,27.42,27.04,23.04,27506.0
2026-04-19,18,25683.0,2.85,8.17,8342.0,8783.0,10815.0,27.44,27.05,25.16,27940.0
2026-04-19,19,25796.0,2.63,7.95,8183.0,8538.0,10085.0,26.97,26.61,22.79,26806.0
2026-04-19,20,25364.0,2.55,7.85,7719.0,8026.0,9381.0,24.23,23.95,20.45,25126.0
2026-04-19,21,24426.0,2.65,7.78,6551.0,6721.0,8296.0,18.11,18.07,16.87,21568.0
2026-04-19,22,20414.0,2.93,7.73,4399.0,5758.0,6682.0,11.97,12.19,11.65,16838.0
2026-04-19,23,20234.0,3.44,7.7,-252.0,8345.0,5377.0,8.78,9.2,8.68,13470.0
2026-04-20,0,19382.0,4.02,7.68,-207.0,8708.0,5538.0,8.47,8.91,9.04,14039.0
2026-04-20,1,18433.0,4.5,7.69,-188.0,8334.0,5155.0,8.17,8.62,8.49,13301.0
2026-04-20,2,18131.0,5.01,7.66,-199.0,8230.0,4479.0,8.19,8.63,7.44,12511.0
2026-04-20,3,17992.0,5.55,7.66,-211.0,8175.0,4379.0,8.25,8.69,7.35,12343.0
2026-04-20,4,16302.0,5.78,7.68,287.0,10100.0,6417.0,12.18,12.53,12.15,16804.0
2026-04-20,5,21300.0,5.71,7.66,6243.0,7025.0,8587.0,18.39,18.38,18.28,21854.0
2026-04-20,6,22123.0,5.42,7.66,7698.0,8216.0,10830.0,24.15,23.93,24.48,26743.0
2026-04-20,7,22674.0,4.82,7.78,8602.0,9092.0,10879.0,28.64,28.25,25.05,28572.0
2026-04-20,8,23106.0,4.24,7.99,8679.0,9180.0,10051.0,29.45,29.03,22.44,27910.0
2026-04-20,9,23667.0,3.78,8.17,8679.0,9163.0,9204.0,29.45,29.03,19.08,27046.0
2026-04-20,10,24323.0,3.52,8.4,8443.0,8898.0,7833.0,28.03,27.67,14.7,25175.0
2026-04-20,11,24303.0,3.57,8.54,7069.0,7348.0,7611.0,20.37,20.29,13.72,22027.0
2026-04-20,12,24439.0,3.76,8.65,6971.0,7254.0,7932.0,19.64,19.57,14.47,22157.0
2026-04-20,13,24246.0,3.94,8.68,6896.0,7201.0,8203.0,19.12,19.06,15.39,22299.0
2026-04-20,14,24120.0,4.07,8.69,7026.0,7336.0,8111.0,19.84,19.76,14.96,22472.0
2026-04-20,15,24017.0,4.2,8.65,6930.0,7200.0,8218.0,19.51,19.42,15.3,22348.0
2026-04-20,16,23788.0,4.21,8.53,7942.0,8352.0,8863.0,24.76,24.47,17.6,25157.0
2026-04-20,17,23792.0,3.86,8.32,8813.0,9338.0,10076.0,29.96,29.48,21.79,28227.0
2026-04-20,18,24315.0,3.36,8.01,8913.0,9373.0,10545.0,30.49,30.01,23.85,28831.0
2026-04-20,19,24858.0,2.95,7.81,8533.0,8999.0,10002.0,28.87,28.42,22.19,27534.0
2026-04-20,20,25378.0,2.75,7.73,7981.0,8324.0,9717.0,25.38,25.07,21.03,26021.0
2026-04-20,21,25104.0,2.68,7.67,7761.0,8056.0,8983.0,24.21,23.95,18.53,24800.0
2026-04-20,22,24252.0,2.88,7.6,4738.0,8229.0,6951.0,17.61,17.66,12.76,19917.0
2026-04-20,23,18919.0,3.27,7.59,-211.0,9074.0,5167.0,9.81,10.22,8.45,14031.0
2026-04-21,0,19173.0,3.81,7.57,-160.0,8117.0,5639.0,7.68,8.14,9.25,13596.0
2026-04-21,1,19871.0,4.38,7.56,-145.0,7673.0,5425.0,7.31,7.77,8.92,12954.0
2026-04-21,2,16954.0,4.95,7.54,-144.0,6915.0,5393.0,6.68,7.15,9.13,12163.0
2026-04-21,3,17249.0,5.45,7.54,-150.0,7095.0,5295.0,6.85,7.31,8.73,12240.0
2026-04-21,4,17552.0,5.7,7.56,-101.0,9821.0,6179.0,11.14,11.52,10.92,15899.0
2026-04-21,5,21906.0,5.73,7.56,6332.0,7619.0,9080.0,19.78,19.75,19.46,23032.0
2026-04-21,6,22122.0,5.3,7.57,8689.0,9195.0,11266.0,29.17,28.75,26.45,29150.0
2026-04-21,7,23054.0,4.54,7.61,8553.0,9031.0,11447.0,28.47,28.09,27.24,29031.0
2026-04-21,8,23436.0,4.01,7.74,8440.0,8910.0,10374.0,28.35,27.97,23.52,27723.0
2026-04-21,9,23843.0,3.6,7.98,8149.0,8571.0,10021.0,26.75,26.44,22.26,26741.0
2026-04-21,10,24348.0,3.42,8.29,7780.0,8172.0,7918.0,24.62,24.36,15.27,23869.0
2026-04-21,11,24450.0,3.59,8.46,6941.0,7295.0,7065.0,20.14,20.07,12.51,21301.0
2026-04-21,12,24482.0,3.87,8.55,4343.0,9468.0,7218.0,18.69,18.81,12.77,21030.0
2026-04-21,13,24235.0,4.16,8.57,4145.0,9068.0,8215.0,17.17,17.33,15.3,21427.0
2026-04-21,14,24073.0,4.36,8.6,4295.0,9458.0,8204.0,18.46,18.58,15.43,21957.0
2026-04-21,15,24252.0,4.55,8.52,4318.0,9458.0,8210.0,18.48,18.58,15.43,21986.0
2026-04-21,16,23601.0,4.63,8.38,7387.0,7634.0,8996.0,21.65,21.48,17.94,24017.0
2026-04-21,17,23497.0,4.34,8.17,8364.0,8765.0,10445.0,27.15,26.77,23.14,27574.0
2026-04-21,18,24050.0,3.88,7.87,8449.0,8872.0,10748.0,28.06,27.66,24.39,28070.0
2026-04-21,19,24893.0,3.49,7.7,8435.0,8838.0,10369.0,28.28,27.87,23.29,27642.0
2026-04-21,20,25206.0,3.23,7.62,8283.0,8685.0,10004.0,27.44,27.04,21.88,26972.0
2026-04-21,21,25121.0,3.07,7.56,8116.0,8445.0,8955.0,26.42,26.08,18.78,25516.0
2026-04-21,22,25315.0,3.17,7.5,5334.0,8313.0,7023.0,19.68,19.64,13.1,20670.0
2026-04-21,23,24414.0,3.95,7.46,-243.0,9055.0,5191.0,9.7,10.1,8.62,14003.0
2026-04-22,0,19091.0,4.68,7.45,-201.0,9485.0,5776.0,9.53,9.94,9.51,15060.0
2026-04-22,1,18258.0,5.0,7.46,-195.0,9082.0,5459.0,9.17,9.6,8.84,14346.0
2026-04-22,2,18285.0,5.39,7.48,-208.0,8918.0,5085.0,9.07,9.49,8.36,13795.0
2026-04-22,3,15504.0,5.73,7.49,-214.0,8728.0,5167.0,9.01,9.43,8.69,13681.0
2026-04-22,4,15415.0,5.69,7.52,-220.0,10365.0,5907.0,11.66,12.03,10.77,16052.0
2026-04-22,5,21886.0,5.62,7.52,3681.0,10077.0,8560.0,19.06,19.16,17.68,22318.0
2026-04-22,6,23392.0,5.34,7.51,7540.0,9790.0,11278.0,27.74,27.43,26.06,28607.0
2026-04-22,7,22982.0,4.64,7.67,8837.0,9436.0,11492.0,30.54,30.07,26.91,29764.0
2026-04-22,8,23482.0,4.0,7.91,8628.0,9200.0,10681.0,29.85,29.43,24.52,28509.0
2026-04-22,9,23901.0,3.54,8.14,8646.0,9184.0,9217.0,29.95,29.54,19.25,27048.0
2026-04-22,10,24443.0,3.35,8.4,7747.0,8123.0,7825.0,24.27,24.06,14.79,23695.0
2026-04-22,11,24507.0,3.53,8.59,6967.0,7329.0,7205.0,20.2,20.13,12.95,21502.0
2026-04-22,12,24277.0,3.86,8.66,6566.0,6775.0,7294.0,18.19,18.19,13.05,20635.0
2026-04-22,13,24062.0,4.07,8.68,6591.0,6790.0,7585.0,18.05,18.06,13.64,20966.0
2026-04-22,14,23836.0,4.44,8.75,6633.0,6807.0,8012.0,18.09,18.08,14.96,21451.0
2026-04-22,15,23674.0,4.64,8.73,6801.0,6983.0,7784.0,18.9,18.85,14.27,21568.0
2026-04-22,16,23342.0,4.65,8.59,7793.0,8171.0,9053.0,23.89,23.62,18.11,25016.0
2026-04-22,17,23368.0,4.26,8.34,8537.0,9006.0,10522.0,28.06,27.63,23.14,28064.0
2026-04-22,18,24026.0,3.74,7.98,8649.0,9111.0,11006.0,28.99,28.53,25.15,28766.0
2026-04-22,19,24487.0,3.28,7.76,8552.0,9022.0,10410.0,28.76,28.32,23.34,27984.0
2026-04-22,20,24740.0,2.94,7.66,8502.0,8968.0,10176.0,28.56,28.14,22.54,27646.0
2026-04-22,21,24958.0,2.69,7.59,8244.0,8674.0,8890.0,27.18,26.82,18.16,25808.0
2026-04-22,22,25225.0,2.84,7.53,6182.0,6800.0,6553.0,17.7,17.69,11.36,19536.0
2026-04-22,23,24631.0,3.66,7.49,330.0,8456.0,5372.0,9.6,9.99,8.76,14158.0
2026-04-23,0,19818.0,4.44,7.47,-180.0,9193.0,6214.0,9.05,9.48,10.33,15227.0
2026-04-23,1,18152.0,4.78,7.45,-153.0,8761.0,6047.0,8.68,9.11,10.13,14655.0
2026-04-23,2,16916.0,5.02,7.44,-152.0,8626.0,5842.0,8.64,9.07,9.8,14316.0
2026-04-23,3,18199.0,5.35,7.45,-146.0,7934.0,5930.0,7.83,8.28,9.93,13719.0
2026-04-23,4,19894.0,5.67,7.45,-175.0,11309.0,6899.0,13.58,13.91,12.77,18034.0
2026-04-23,5,23094.0,5.67,7.45,4466.0,10445.0,9402.0,21.66,21.69,20.3,24314.0
2026-04-23,6,23493.0,5.28,7.45,7986.0,9978.0,11635.0,29.43,29.05,26.83,29598.0
2026-04-23,7,22624.0,4.47,7.58,9281.0,9844.0,11576.0,33.1,32.54,27.05,30701.0
2026-04-23,8,23247.0,3.75,7.79,8739.0,9214.0,10848.0,30.24,29.8,24.82,28800.0
2026-04-23,9,24036.0,3.25,7.92,8735.0,9205.0,9599.0,30.3,29.87,20.6,27539.0
2026-04-23,10,25131.0,3.07,8.16,8208.0,8609.0,7690.0,27.14,26.83,14.11,24506.0
2026-04-23,11,25118.0,3.21,8.36,7218.0,7502.0,7788.0,21.53,21.39,14.23,22508.0
2026-04-23,12,25187.0,3.47,8.41,6688.0,6930.0,8115.0,18.66,18.62,15.08,21733.0
2026-04-23,13,24918.0,3.78,8.46,6860.0,6168.0,8317.0,17.15,17.14,15.53,21344.0
2026-04-23,14,24700.0,4.07,8.48,8438.0,4682.0,8307.0,17.77,17.58,15.43,21427.0
2026-04-23,15,24452.0,4.33,8.47,8413.0,4686.0,8356.0,17.65,17.45,15.58,21455.0
2026-04-23,16,23929.0,4.47,8.33,8371.0,6311.0,9389.0,21.25,20.99,19.55,24071.0
2026-04-23,17,23839.0,4.2,8.09,8159.0,8505.0,10861.0,26.16,25.82,24.73,27525.0
2026-04-23,18,24102.0,3.75,7.73,8218.0,8571.0,11444.0,26.8,26.45,27.0,28234.0
2026-04-23,19,24674.0,3.36,7.55,7995.0,8358.0,10614.0,25.91,25.58,24.26,26968.0
2026-04-23,20,24878.0,3.16,7.49,7777.0,8054.0,10311.0,24.63,24.35,23.02,26141.0
2026-04-23,21,24962.0,3.05,7.43,7545.0,7774.0,9280.0,23.4,23.17,19.36,24599.0
2026-04-23,22,25284.0,3.25,7.39,6473.0,6663.0,6903.0,18.22,18.18,12.45,20039.0
2026-04-23,23,20762.0,3.86,7.36,399.0,8332.0,5441.0,9.62,10.01,8.94,14172.0
2026-04-24,0,18989.0,4.4,7.35,-226.0,8852.0,5852.0,8.67,9.1,9.62,14478.0
2026-04-24,1,18243.0,4.79,7.34,-189.0,8207.0,5852.0,8.05,8.5,9.73,13870.0
2026-04-24,2,17659.0,5.19,7.33,-173.0,7973.0,5634.0,8.0,8.44,9.59,13434.0
2026-04-24,3,17429.0,5.57,7.34,-172.0,8041.0,5476.0,8.24,8.68,9.59,13345.0
2026-04-24,4,16480.0,5.81,7.32,-193.0,10120.0,6290.0,11.38,11.75,11.62,16217.0
2026-04-24,5,21052.0,5.64,7.3,4878.0,8536.0,8617.0,18.59,18.62,18.24,22032.0
2026-04-24,6,23297.0,5.42,7.31,8054.0,8577.0,11204.0,26.1,25.79,25.79,27835.0
2026-04-24,7,22775.0,4.78,7.45,8421.0,8913.0,11521.0,27.91,27.54,27.06,28855.0
2026-04-24,8,23240.0,4.19,7.71,8273.0,8741.0,10983.0,27.61,27.27,25.23,27996.0
2026-04-24,9,23698.0,3.71,7.85,8218.0,8707.0,10304.0,27.38,27.04,22.49,27230.0
2026-04-24,10,24362.0,3.47,7.92,8079.0,8590.0,8501.0,26.59,26.27,16.37,25170.0
2026-04-24,11,25907.0,3.57,8.18,6718.0,7005.0,8144.0,19.11,19.07,15.14,21868.0
2026-04-24,12,27544.0,4.07,8.35,6633.0,6720.0,8360.0,18.03,18.01,15.71,21713.0
2026-04-24,13,25542.0,4.48,8.39,6644.0,6985.0,8484.0,18.28,18.27,15.81,22114.0
2026-04-24,14,23605.0,4.67,8.48,6624.0,6965.0,8655.0,18.17,18.18,16.49,22245.0
2026-04-24,15,23450.0,4.74,8.5,6634.0,6953.0,8735.0,18.23,18.22,16.73,22322.0
2026-04-24,16,23223.0,4.74,8.39,7277.0,7706.0,9316.0,21.46,21.31,18.79,24299.0
2026-04-24,17,23289.0,4.42,8.12,7919.0,8361.0,11113.0,25.15,24.85,25.04,27393.0
2026-04-24,18,23953.0,3.86,7.77,8584.0,9105.0,11938.0,28.95,28.49,28.36,29627.0
2026-04-24,19,24531.0,3.33,7.56,8206.0,8627.0,11122.0,26.9,26.54,25.86,27955.0
2026-04-24,20,24729.0,3.03,7.45,7818.0,8155.0,10925.0,24.9,24.62,25.0,26898.0
2026-04-24,21,24866.0,2.83,7.38,7679.0,8034.0,9889.0,24.17,23.91,21.4,25603.0
2026-04-24,22,25219.0,2.98,7.33,4266.0,8304.0,7490.0,16.81,16.91,13.7,20060.0
2026-04-24,23,23521.0,3.7,7.29,-225.0,8624.0,5946.0,9.22,9.63,9.88,14345.0
2026-04-25,0,18484.0,4.3,7.28,-201.0,8892.0,6404.0,8.86,9.29,10.78,15095.0
2026-04-25,1,18168.0,4.62,7.28,-191.0,8263.0,6114.0,8.19,8.63,10.13,14186.0
2026-04-25,2,17572.0,5.0,7.27,-190.0,7829.0,5612.0,7.66,8.12,9.3,13251.0
2026-04-25,3,17393.0,5.39,7.25,-177.0,7848.0,5681.0,7.67,8.11,9.36,13353.0
2026-04-25,4,19316.0,5.71,7.24,1231.0,8475.0,7293.0,11.0,11.35,13.37,16999.0
2026-04-25,5,22511.0,5.78,7.22,5911.0,6817.0,9698.0,17.3,17.33,21.35,22426.0
2026-04-25,6,22391.0,5.47,7.23,7698.0,8214.0,12011.0,24.44,24.18,28.97,27923.0
2026-04-25,7,22520.0,4.77,7.36,8317.0,8770.0,12146.0,27.38,27.04,29.01,29232.0
2026-04-25,8,23089.0,4.11,7.59,8299.0,8731.0,11853.0,27.38,27.04,28.33,28883.0
2026-04-25,9,23590.0,3.55,7.97,8040.0,8457.0,11690.0,25.7,25.42,27.45,28188.0
2026-04-25,10,24718.0,3.21,8.23,7560.0,7924.0,10198.0,23.1,22.91,21.93,25682.0
2026-04-25,11,25089.0,3.23,8.23,6731.0,7457.0,8921.0,19.75,19.7,17.33,23110.0
2026-04-25,12,25713.0,3.42,8.2,4435.0,9862.0,8789.0,19.45,19.53,17.05,23086.0
2026-04-25,13,26427.0,3.7,8.15,4447.0,9909.0,8959.0,19.43,19.49,17.34,23315.0
2026-04-25,14,26409.0,3.95,8.43,4572.0,10193.0,8911.0,20.51,20.57,17.34,23675.0
2026-04-25,15,25476.0,4.14,8.5,4604.0,10228.0,9002.0,20.66,20.71,17.4,23834.0
2026-04-25,16,25082.0,4.14,8.38,5071.0,11224.0,10316.0,24.54,24.46,21.9,26611.0
2026-04-25,17,25016.0,3.83,8.01,5203.0,11440.0,11430.0,25.56,25.43,26.11,28072.0
2026-04-25,18,25278.0,3.47,7.65,5348.0,11725.0,11548.0,26.84,26.67,27.06,28621.0
2026-04-25,19,26199.0,3.18,7.43,5051.0,10974.0,11441.0,24.58,24.5,27.05,27465.0
2026-04-25,20,25922.0,3.09,7.32,4893.0,10654.0,10759.0,23.52,23.46,24.82,26306.0
2026-04-25,21,22559.0,2.8,7.25,7843.0,8240.0,10980.0,23.76,23.45,24.89,27063.0
2026-04-25,22,26151.0,2.48,7.19,9422.0,5179.0,10342.0,20.13,19.78,22.07,24944.0
2026-04-25,23,26723.0,2.94,7.15,5209.0,5225.0,8542.0,11.08,11.3,15.72,18976.0
2026-04-26,0,22094.0,3.58,7.15,39.0,9184.0,7811.0,8.67,9.09,13.78,17033.0
2026-04-26,1,22721.0,4.09,7.14,-193.0,9320.0,7143.0,8.68,9.11,12.25,16270.0
2026-04-26,2,22551.0,4.72,7.11,-183.0,9188.0,6914.0,8.69,9.11,11.72,15919.0
2026-04-26,3,22172.0,5.35,7.1,-185.0,9085.0,6814.0,8.69,9.11,11.52,15714.0
2026-04-26,4,20217.0,5.7,7.08,-194.0,11542.0,7828.0,13.27,13.59,14.76,19176.0
2026-04-26,5,23582.0,5.7,7.08,4738.0,10189.0,9565.0,21.81,21.81,21.22,24492.0
2026-04-26,6,22426.0,5.34,7.05,7916.0,8339.0,11074.0,25.9,25.61,26.18,27329.0
2026-04-26,7,22293.0,4.77,7.31,8128.0,8576.0,11258.0,26.86,26.54,26.31,27962.0
2026-04-26,8,22905.0,4.14,7.59,8375.0,8853.0,11578.0,27.97,27.61,27.05,28807.0
2026-04-26,9,23976.0,3.54,7.95,8413.0,8859.0,11636.0,27.91,27.55,26.96,28908.0
2026-04-26,10,24757.0,3.1,8.23,8517.0,8960.0,10063.0,28.33,27.95,21.06,27540.0
2026-04-26,11,24996.0,2.92,8.51,8129.0,8526.0,8316.0,26.04,25.74,15.68,24970.0
2026-04-26,12,25186.0,2.97,8.48,7661.0,8008.0,7886.0,23.53,23.32,14.68,23555.0
2026-04-26,13,25080.0,3.09,8.1,7699.0,8028.0,8537.0,23.45,23.21,16.26,24264.0
2026-04-26,14,25039.0,3.12,8.36,7538.0,7876.0,8594.0,22.96,22.77,16.69,24008.0
2026-04-26,15,25089.0,3.22,8.14,7589.0,7929.0,8082.0,23.29,23.06,14.55,23601.0
2026-04-26,16,24940.0,3.24,7.83,8000.0,8425.0,9095.0,25.7,25.37,17.69,25521.0
2026-04-26,17,24966.0,3.06,7.71,8258.0,8712.0,10074.0,27.28,26.89,21.3,27045.0
2026-04-26,18,25316.0,2.8,7.5,8243.0,8674.0,10338.0,27.43,27.05,22.62,27255.0
2026-04-26,19,25967.0,2.64,7.31,8124.0,8503.0,10113.0,26.96,26.58,22.1,26740.0
2026-04-26,20,27365.0,2.61,7.22,7538.0,7808.0,10425.0,23.67,23.42,22.78,25770.0
2026-04-26,21,26049.0,2.83,7.15,6479.0,6634.0,9280.0,18.25,18.22,18.91,22393.0
2026-04-26,22,24655.0,3.34,7.1,3212.0,6656.0,6626.0,11.72,11.98,11.45,16494.0
2026-04-26,23,22641.0,4.28,7.06,-242.0,7927.0,5228.0,8.31,8.75,8.46,12913.0
2026-04-27,0,17129.0,4.82,7.07,-201.0,8480.0,5912.0,8.19,8.63,9.42,14191.0
2026-04-27,1,14589.0,5.04,7.07,-173.0,7522.0,5415.0,7.16,7.62,8.65,12764.0
2026-04-27,2,15231.0,5.22,7.08,-167.0,7199.0,5122.0,6.9,7.37,8.23,12153.0
2026-04-27,3,14847.0,5.54,7.09,-175.0,7088.0,4885.0,6.93,7.4,7.92,11798.0
2026-04-27,4,16986.0,5.72,7.1,-197.0,9929.0,6263.0,11.32,11.7,11.25,15995.0
2026-04-27,5,22197.0,5.71,7.08,2871.0,10490.0,9191.0,18.3,18.44,18.85,22551.0
2026-04-27,6,23057.0,5.36,7.06,7775.0,9780.0,11869.0,28.4,28.04,26.63,29424.0
2026-04-27,7,23695.0,4.61,7.42,8932.0,9440.0,12030.0,30.92,30.46,27.67,30402.0
2026-04-27,8,23684.0,3.97,7.73,8690.0,9149.0,11509.0,29.89,29.46,26.08,29348.0
