date,hour,PK_Qin,PK_Level,PK_Inlet,PK_F,PK_P,PK_ZM01,PK_ZM02,TotalFlow
2026-04-25,10,16564.0,4.01,17.4,65538.0,28.04,32769.0,32769.0,65538.0
2026-04-25,11,16570.0,3.91,17.39,65538.0,22.41,32769.0,32769.0,65538.0
2026-04-25,12,16534.0,4.0,17.37,65538.0,19.43,32769.0,32769.0,65538.0
2026-04-25,13,16543.0,4.17,17.4,65538.0,17.09,32769.0,32769.0,65538.0
2026-04-25,14,16348.0,4.46,17.15,65538.0,15.16,32769.0,32769.0,65538.0
2026-04-25,15,16353.0,4.78,17.16,65538.0,15.02,32769.0,32769.0,65538.0
2026-04-25,16,16418.0,5.03,17.22,65538.0,18.63,32769.0,32769.0,65538.0
2026-04-25,17,15162.0,5.0,17.78,65538.0,23.84,32769.0,32769.0,65538.0
2026-04-25,18,14657.0,4.71,18.05,65538.0,25.31,32769.0,32769.0,65538.0
2026-04-25,19,14617.0,4.39,17.99,65538.0,26.27,32769.0,32769.0,65538.0
2026-04-25,20,14579.0,4.05,17.93,65538.0,26.12,32769.0,32769.0,65538.0
2026-04-25,21,14538.0,3.76,17.91,65538.0,23.84,32769.0,32769.0,65538.0
2026-04-25,22,14593.0,3.62,17.95,65538.0,19.39,32769.0,32769.0,65538.0
2026-04-25,23,14647.0,3.77,18.02,65538.0,11.65,32769.0,32769.0,65538.0
2026-04-26,0,12049.0,4.21,11.66,65538.0,6.2,32769.0,32769.0,65538.0
2026-04-26,1,12276.0,4.65,10.45,65538.0,5.98,32769.0,32769.0,65538.0
2026-04-26,2,11223.0,5.11,10.19,65538.0,5.25,32769.0,32769.0,65538.0
2026-04-26,3,10843.0,5.56,10.46,65538.0,4.83,32769.0,32769.0,65538.0
2026-04-26,4,11451.0,6.06,11.29,65538.0,5.24,32769.0,32769.0,65538.0
2026-04-26,5,8529.0,6.33,16.85,65538.0,8.76,32769.0,32769.0,65538.0
2026-04-26,6,14292.0,6.28,17.32,65538.0,19.1,32769.0,32769.0,65538.0
2026-04-26,7,15445.0,6.1,17.06,65538.0,28.82,32769.0,32769.0,65538.0
2026-04-26,8,16098.0,5.65,17.99,65538.0,33.76,32769.0,32769.0,65538.0
2026-04-26,9,15895.0,5.14,17.73,65538.0,34.05,32769.0,32769.0,65538.0
2026-04-26,10,15790.0,4.63,17.55,65538.0,32.47,32769.0,32769.0,65538.0
2026-04-26,11,15454.0,4.23,17.08,65538.0,26.27,32769.0,32769.0,65538.0
2026-04-26,12,15302.0,4.03,16.89,65538.0,21.86,32769.0,32769.0,65538.0
2026-04-26,13,15293.0,4.01,16.87,65538.0,17.93,32769.0,32769.0,65538.0
2026-04-26,14,15536.0,4.15,16.87,65538.0,15.24,32769.0,32769.0,65538.0
2026-04-26,15,16437.0,4.45,16.22,65538.0,14.79,32769.0,32769.0,65538.0
2026-04-26,16,16638.0,4.76,16.09,65538.0,17.8,32769.0,32769.0,65538.0
2026-04-26,17,15611.0,4.77,17.27,65538.0,22.21,32769.0,32769.0,65538.0
2026-04-26,18,15915.0,4.61,17.72,65538.0,25.78,32769.0,32769.0,65538.0
2026-04-26,19,16209.0,4.42,18.16,65538.0,26.86,32769.0,32769.0,65538.0
2026-04-26,20,15791.0,4.21,18.47,65538.0,26.6,32769.0,32769.0,65538.0
2026-04-26,21,15244.0,4.02,18.94,65538.0,23.58,32769.0,32769.0,65538.0
2026-04-26,22,15046.0,3.95,18.64,65538.0,18.64,32769.0,32769.0,65538.0
2026-04-26,23,15082.0,4.19,18.68,65538.0,11.19,32769.0,32769.0,65538.0
2026-04-27,0,10756.0,4.56,11.78,65538.0,6.95,32769.0,32769.0,65538.0
2026-04-27,1,10536.0,4.85,12.1,65538.0,5.89,32769.0,32769.0,65538.0
2026-04-27,2,10085.0,5.18,13.06,65538.0,5.4,32769.0,32769.0,65538.0
2026-04-27,3,10230.0,5.54,14.69,65538.0,5.33,32769.0,32769.0,65538.0
2026-04-27,4,9523.0,5.91,13.44,65538.0,5.13,32769.0,32769.0,65538.0
2026-04-27,5,10769.0,6.13,13.07,65538.0,11.34,32769.0,32769.0,65538.0
2026-04-27,6,14000.0,5.91,17.49,65538.0,26.9,32769.0,32769.0,65538.0
2026-04-27,7,15631.0,5.38,17.78,65538.0,34.15,32769.0,32769.0,65538.0
2026-04-27,8,15669.0,4.83,17.49,65538.0,33.01,32769.0,32769.0,65538.0
2026-04-27,9,15560.0,4.39,17.34,65538.0,29.2,32769.0,32769.0,65538.0
2026-04-27,10,15153.0,4.07,16.78,65538.0,25.16,32769.0,32769.0,65538.0
2026-04-27,11,15303.0,3.9,16.96,65538.0,20.57,32769.0,32769.0,65538.0
2026-04-27,12,15307.0,3.99,16.98,65538.0,15.2,32769.0,32769.0,65538.0
2026-04-27,13,15371.0,4.29,17.06,65538.0,13.07,32769.0,32769.0,65538.0
2026-04-27,14,15401.0,4.64,17.12,65538.0,12.74,32769.0,32769.0,65538.0
2026-04-27,15,15472.0,5.01,17.21,65538.0,12.68,32769.0,32769.0,65538.0
2026-04-27,16,15488.0,5.3,17.25,65538.0,16.67,32769.0,32769.0,65538.0
2026-04-27,17,14734.0,5.25,17.88,65538.0,22.4,32769.0,32769.0,65538.0
2026-04-27,18,14628.0,4.97,17.89,65538.0,25.88,32769.0,32769.0,65538.0
2026-04-27,19,14607.0,4.62,17.79,65538.0,26.54,32769.0,32769.0,65538.0
2026-04-27,20,15106.0,4.26,17.27,65538.0,27.08,32769.0,32769.0,65538.0
2026-04-27,21,15291.0,4.04,16.99,65538.0,23.34,32769.0,32769.0,65538.0
2026-04-27,22,15254.0,4.0,16.98,65538.0,17.83,32769.0,32769.0,65538.0
2026-04-27,23,13558.0,4.21,18.36,65538.0,10.99,32769.0,32769.0,65538.0
2026-04-28,0,9321.0,4.46,10.45,65538.0,5.81,32769.0,32769.0,65538.0
2026-04-28,1,9477.0,4.7,10.36,65538.0,5.28,32769.0,32769.0,65538.0
2026-04-28,2,9136.0,4.96,10.78,65538.0,5.0,32769.0,32769.0,65538.0
2026-04-28,3,9073.0,5.25,11.43,65538.0,4.51,32769.0,32769.0,65538.0
2026-04-28,4,10108.0,5.64,11.14,65538.0,4.81,32769.0,32769.0,65538.0
2026-04-28,5,9893.0,5.83,12.57,65538.0,11.66,32769.0,32769.0,65538.0
2026-04-28,6,14814.0,5.57,17.18,65538.0,27.06,32769.0,32769.0,65538.0
2026-04-28,7,15572.0,5.09,17.4,65538.0,33.81,32769.0,32769.0,65538.0
2026-04-28,8,15435.0,4.55,17.23,65538.0,31.41,32769.0,32769.0,65538.0
2026-04-28,9,15339.0,4.14,17.1,65538.0,27.04,32769.0,32769.0,65538.0
2026-04-28,10,15687.0,3.91,16.67,65538.0,23.42,32769.0,32769.0,65538.0
2026-04-28,11,15498.0,3.88,16.72,65538.0,18.49,32769.0,32769.0,65538.0
2026-04-28,12,15236.0,4.04,17.03,65538.0,13.91,32769.0,32769.0,65538.0
2026-04-28,13,15290.0,4.43,17.05,65538.0,11.37,32769.0,32769.0,65538.0
2026-04-28,14,15405.0,4.88,17.15,65538.0,11.37,32769.0,32769.0,65538.0
2026-04-28,15,15461.0,5.32,17.24,65538.0,11.55,32769.0,32769.0,65538.0
2026-04-28,16,15514.0,5.68,17.34,65538.0,15.64,32769.0,32769.0,65538.0
2026-04-28,17,15482.0,5.69,17.29,65538.0,22.03,32769.0,32769.0,65538.0
2026-04-28,18,13983.0,5.5,18.42,65538.0,23.46,32769.0,32769.0,65538.0
2026-04-28,19,14287.0,5.12,18.18,65538.0,25.45,32769.0,32769.0,65538.0
2026-04-28,20,14502.0,4.76,17.86,65538.0,26.8,32769.0,32769.0,65538.0
2026-04-28,21,14320.0,4.44,17.91,65538.0,22.79,32769.0,32769.0,65538.0
2026-04-28,22,13399.0,4.32,18.55,65538.0,16.4,32769.0,32769.0,65538.0
2026-04-28,23,12746.0,4.45,19.37,65538.0,10.56,32769.0,32769.0,65538.0
2026-04-29,0,8368.0,4.65,10.43,65538.0,5.98,32769.0,32769.0,65538.0
2026-04-29,1,9682.0,4.81,10.02,65538.0,5.47,32769.0,32769.0,65538.0
2026-04-29,2,9481.0,5.09,11.14,65538.0,5.13,32769.0,32769.0,65538.0
2026-04-29,3,9306.0,5.41,12.38,65538.0,4.76,32769.0,32769.0,65538.0
2026-04-29,4,10630.0,5.83,12.12,65538.0,4.87,32769.0,32769.0,65538.0
2026-04-29,5,8666.0,6.04,12.31,65538.0,11.22,32769.0,32769.0,65538.0
2026-04-29,6,13135.0,5.62,17.42,65538.0,26.13,32769.0,32769.0,65538.0
2026-04-29,7,15942.0,5.15,17.6,65538.0,33.46,32769.0,32769.0,65538.0
2026-04-29,8,15602.0,4.65,17.16,65538.0,31.05,32769.0,32769.0,65538.0
2026-04-29,9,15537.0,4.26,17.03,65538.0,27.43,32769.0,32769.0,65538.0
2026-04-29,10,15458.0,4.04,16.92,65538.0,23.09,32769.0,32769.0,65538.0
2026-04-29,11,15400.0,3.99,16.89,65538.0,18.25,32769.0,32769.0,65538.0
2026-04-29,12,15412.0,4.19,16.9,65538.0,14.0,32769.0,32769.0,65538.0
2026-04-29,13,15490.0,4.55,16.98,65538.0,12.15,32769.0,32769.0,65538.0
2026-04-29,14,15528.0,5.02,17.05,38601.0,11.09,20973.73,16721.3,37695.03
2026-04-29,15,14536.0,5.44,18.01,11426.0,11.56,7689.53,3755.93,11445.47
2026-04-29,16,14513.0,5.65,18.33,14147.0,16.41,9367.63,4833.17,14200.8
2026-04-29,17,14644.0,5.56,18.54,16834.0,22.23,11043.85,5829.32,16873.17
2026-04-29,18,14589.0,5.29,18.58,17850.0,24.83,11699.43,6148.2,17847.63
2026-04-29,19,13008.0,4.89,18.76,18349.0,26.54,12045.1,6312.4,18357.5
2026-04-29,20,14007.0,4.39,16.12,18520.0,26.95,12173.72,6342.1,18515.82
2026-04-29,21,14098.0,4.03,15.73,17081.0,23.58,11283.83,5764.7,17048.53
2026-04-29,22,16088.0,3.91,18.63,15430.0,19.05,10049.67,5338.12,15387.78
2026-04-29,23,16520.0,4.26,20.27,11148.0,11.23,7270.05,3801.47,11071.52
2026-04-30,0,10552.0,4.78,13.27,8301.0,6.44,5508.88,2771.09,8279.97
2026-04-30,1,9465.0,4.97,13.24,7351.0,5.56,5018.77,2318.88,7337.65
2026-04-30,2,9431.0,5.25,14.61,6667.0,5.17,4618.42,2041.47,6659.88
2026-04-30,3,9063.0,5.57,14.51,5768.0,4.38,4083.05,1665.0,5748.05
2026-04-30,4,8329.0,5.91,12.85,5358.0,4.27,3871.92,1497.78,5369.7
2026-04-30,5,11998.0,6.18,15.15,10596.0,11.58,7193.1,3569.98,10763.08
2026-04-30,6,16216.0,6.1,15.57,18979.0,28.37,12507.67,6551.03,19058.7
2026-04-30,7,16451.0,5.68,16.79,21546.0,34.71,14058.3,7495.92,21554.22
2026-04-30,8,16313.0,5.21,16.6,20715.0,32.43,13513.13,7176.05,20689.18
2026-04-30,9,14745.0,4.8,17.59,18905.0,27.88,12389.08,6483.82,18872.9
2026-04-30,10,14196.0,4.47,17.96,16660.0,22.34,10950.83,5673.15,16623.98
2026-04-30,11,14245.0,4.37,18.02,13969.0,16.48,9307.92,4609.42,13917.33
2026-04-30,12,14414.0,4.58,18.28,11766.0,12.44,8013.8,3727.0,11740.8
2026-04-30,13,14487.0,4.93,18.4,11044.0,11.0,7464.73,3579.63,11044.37
2026-04-30,14,14537.0,5.29,18.45,11055.0,11.1,7464.92,3587.7,11052.62
2026-04-30,15,14584.0,5.68,18.55,11050.0,10.95,7461.12,3597.52,11058.63
2026-04-30,16,14658.0,5.96,18.67,13768.0,15.81,9148.63,4692.22,13840.85
2026-04-30,17,14315.0,5.91,18.96,16139.0,20.66,10608.0,5534.7,16142.7
2026-04-30,18,12952.0,5.68,18.8,16444.0,21.72,10822.58,5636.02,16458.6
2026-04-30,19,12408.0,5.27,17.82,17102.0,23.6,11286.3,5822.73,17109.03
2026-04-30,20,12377.0,4.78,17.71,17440.0,24.56,11507.0,5920.35,17427.35
2026-04-30,21,12290.0,4.35,17.58,15949.0,21.21,10595.7,5326.83,15922.53
2026-04-30,22,12360.0,4.06,17.18,14670.0,17.91,9599.53,5035.07,14634.6
2026-04-30,23,12332.0,4.03,16.56,10952.0,10.99,7230.77,3666.3,10897.07
2026-05-01,0,9393.0,4.22,10.57,8226.0,6.21,5580.83,2610.14,8190.97
2026-05-01,1,8644.0,4.37,11.12,7240.0,5.3,5034.18,2189.63,7223.82
2026-05-01,2,8372.0,4.54,11.63,6512.0,4.82,4599.3,1908.23,6507.53
2026-05-01,3,9589.0,4.82,11.46,6099.0,4.55,4360.25,1731.1,6091.35
2026-05-01,4,10631.0,5.27,10.9,5753.0,4.33,4162.3,1584.28,5746.58
2026-05-01,5,11643.0,5.7,13.44,9154.0,9.01,6292.38,2985.6,9277.98
2026-05-01,6,15750.0,5.83,16.97,14908.0,18.91,9965.27,5009.82,14975.08
2026-05-01,7,15910.0,5.76,17.45,18853.0,27.62,12396.77,6502.68,18899.45
2026-05-01,8,15804.0,5.39,17.32,20029.0,30.49,13111.85,6919.47,20031.32
2026-05-01,9,15466.0,4.97,16.88,19694.0,29.7,12929.4,6751.33,19680.73
2026-05-01,10,15353.0,4.6,16.72,18337.0,26.46,12075.3,6237.88,18313.18
2026-05-01,11,15272.0,4.41,16.63,16280.0,21.51,10817.53,5425.4,16242.93
2026-05-01,12,15541.0,4.42,17.0,14644.0,17.7,9790.42,4824.37,14614.78
2026-05-01,13,15908.0,4.65,17.48,12945.0,14.5,8736.3,4188.13,12924.43
2026-05-01,14,14972.0,5.01,18.37,12033.0,12.81,8134.75,3892.48,12027.23
2026-05-01,15,13713.0,5.23,19.09,12098.0,12.77,8103.63,4000.45,12104.08
2026-05-01,16,13631.0,5.36,18.94,13418.0,15.16,8948.82,4503.5,13452.32
2026-05-01,17,13652.0,5.27,18.97,15606.0,19.63,10311.78,5316.93,15628.72
2026-05-01,18,13619.0,5.03,18.92,16622.0,22.09,10945.5,5689.32,16634.82
2026-05-01,19,13986.0,4.76,19.57,16783.0,22.84,11068.02,5714.18,16782.2
2026-05-01,20,13803.0,4.5,19.31,16913.0,23.26,11150.65,5760.63,16911.28
2026-05-01,21,12839.0,4.2,17.61,15959.0,21.23,10585.45,5355.52,15940.97
2026-05-01,22,12510.0,3.98,17.08,13743.0,16.58,9170.32,4516.4,13686.72
2026-05-01,23,12609.0,4.05,17.2,10658.0,10.63,7045.42,3571.68,10617.1
2026-05-02,0,10409.0,4.32,10.56,8115.0,6.11,5493.43,2589.1,8082.53
2026-05-02,1,10242.0,4.59,10.52,7749.0,5.91,5313.47,2437.65,7751.12
2026-05-02,2,9880.0,4.86,11.28,7175.0,5.5,4938.37,2215.78,7154.15
2026-05-02,3,9598.0,5.19,11.72,5896.0,4.38,4200.85,1684.2,5885.05
2026-05-02,4,9783.0,5.62,11.47,5745.0,4.39,4122.45,1621.38,5743.83
2026-05-02,5,9064.0,5.86,11.58,8949.0,8.72,6132.48,2929.18,9061.67
2026-05-02,6,13681.0,5.81,14.66,14725.0,18.52,9796.92,4992.12,14789.03
2026-05-02,7,15750.0,5.63,17.2,18601.0,27.06,12259.95,6397.93,18657.88
2026-05-02,8,15572.0,5.25,17.0,19934.0,30.36,13044.55,6885.2,19929.75
2026-05-02,9,15504.0,4.84,16.95,19735.0,29.79,12913.63,6823.22,19736.85
2026-05-02,10,15460.0,4.44,16.87,19170.0,28.3,12528.0,6621.43,19149.43
2026-05-02,11,15391.0,4.17,16.79,16971.0,22.92,11184.15,5738.82,16922.97
2026-05-02,12,15457.0,4.13,16.87,15221.0,18.75,10088.67,5110.5,15199.17
2026-05-02,13,14460.0,4.2,17.67,13794.0,15.96,9227.7,4548.97,13776.67
2026-05-02,14,14516.0,4.33,17.85,12929.0,14.11,8615.93,4301.95,12917.88
2026-05-02,15,14531.0,4.55,17.92,12348.0,13.06,8240.58,4101.6,12342.18
2026-05-02,16,14635.0,4.76,18.05,13756.0,15.83,9128.98,4677.98,13806.97
2026-05-02,17,14717.0,4.72,18.16,16205.0,20.72,10650.67,5577.58,16228.25
2026-05-02,18,14962.0,4.57,17.95,16889.0,22.56,11098.88,5794.62,16893.5
2026-05-02,19,15191.0,4.42,17.68,17094.0,23.41,11250.7,5843.78,17094.48
2026-05-02,20,15164.0,4.24,17.65,17206.0,23.91,11363.17,5841.23,17204.4
2026-05-02,21,13976.0,4.04,16.0,16428.0,22.22,10863.42,5547.95,16411.37
2026-05-02,22,13822.0,3.9,15.77,14087.0,17.23,9353.15,4663.15,14016.3
2026-05-02,23,13113.0,4.07,15.01,11096.0,11.22,7349.77,3727.08,11076.85
2026-05-03,0,9899.0,4.24,10.56,8282.0,6.41,5615.6,2625.43,8241.03
2026-05-03,1,11226.0,4.55,10.3,7694.0,5.82,5283.98,2402.3,7686.28
2026-05-03,2,10834.0,4.94,10.72,7045.0,5.37,4869.92,2161.78,7031.7
2026-05-03,3,11105.0,5.37,11.98,6722.0,5.2,4677.62,2036.58,6714.2
2026-05-03,4,10757.0,5.86,12.17,6314.0,5.04,4419.17,1883.42,6302.58
2026-05-03,5,10278.0,6.18,11.15,9025.0,9.01,6190.73,2948.47,9139.2
2026-05-03,6,14651.0,6.22,16.22,14759.0,18.77,9834.78,4995.82,14830.6
2026-05-03,7,15551.0,6.08,17.43,18729.0,27.57,12325.3,6454.68,18779.98
2026-05-03,8,15541.0,5.68,17.38,20237.0,31.17,13242.02,7005.15,20247.17
2026-05-03,9,15414.0,5.2,17.24,27818.0,31.22,16523.58,11285.95,27809.53
2026-05-03,10,15279.0,4.74,17.06,19591.0,29.46,12819.38,6751.87,19571.25
2026-05-03,11,15228.0,4.43,16.99,17206.0,23.5,11348.38,5814.6,17162.98
2026-05-03,12,15204.0,4.34,16.93,15566.0,19.41,10323.22,5222.85,15546.07
2026-05-03,13,15221.0,4.41,17.01,13840.0,16.02,9266.62,4536.08,13802.7
2026-05-03,14,15283.0,4.65,17.06,12522.0,13.58,8430.68,4089.7,12520.38
2026-05-03,15,15357.0,4.95,17.14,12774.0,13.67,8536.0,4237.57,12773.57
2026-05-03,16,15410.0,5.2,17.22,14166.0,16.45,9411.27,4806.88,14218.15
2026-05-03,17,15379.0,5.22,17.21,16197.0,20.73,10677.88,5531.12,16209.0
2026-05-03,18,15031.0,5.1,17.41,17206.0,23.35,11341.82,5880.97,17222.78
2026-05-03,19,14322.0,4.87,17.85,17410.0,24.3,11483.17,5929.37,17412.53
2026-05-03,20,13624.0,4.53,18.36,17647.0,24.84,11634.12,6008.57,17642.68
2026-05-03,21,13253.0,4.16,18.68,16645.0,22.81,10996.07,5620.37,16616.43
2026-05-03,22,13497.0,3.94,18.57,14496.0,17.62,9471.12,4964.55,14435.67
2026-05-03,23,13752.0,4.08,18.57,10663.0,10.67,6997.58,3622.05,10619.63
2026-05-04,0,8964.0,4.36,11.21,8210.0,6.48,5546.6,2641.65,8188.25
2026-05-04,1,9949.0,4.49,9.68,7519.0,5.59,5177.32,2326.22,7503.53
2026-05-04,2,11243.0,4.87,9.9,6829.0,5.14,4752.72,2068.18,6820.9
2026-05-04,3,11596.0,5.38,10.67,6628.0,5.01,4624.0,2006.18,6630.18
2026-05-04,4,11856.0,5.94,11.34,6503.0,5.07,4535.9,1952.1,6488.0
2026-05-04,5,12180.0,6.4,13.37,9674.0,9.57,6549.67,3247.02,9796.68
2026-05-04,6,15826.0,6.46,16.04,16629.0,22.49,11029.93,5690.73,16720.67
2026-05-04,7,16047.0,6.21,16.85,20144.0,30.75,13210.25,6967.22,20177.47
2026-05-04,8,14527.0,5.69,18.43,20728.0,32.32,13529.55,7192.05,20721.6
2026-05-04,9,14918.0,5.13,18.04,20167.0,30.98,13152.68,6996.28,20148.97
2026-05-04,10,14874.0,4.67,17.92,19069.0,28.12,12449.85,6602.37,19052.22
2026-05-04,11,14823.0,4.34,17.87,17155.0,23.33,11294.5,5822.0,17116.5
2026-05-04,12,14697.0,4.21,17.72,15547.0,19.41,10290.55,5237.53,15528.08
2026-05-04,13,14655.0,4.21,17.67,14144.0,16.47,9360.97,4752.67,14113.63
2026-05-04,14,14985.0,4.35,17.58,13136.0,14.4,8710.53,4420.8,13131.33
2026-05-04,15,15414.0,4.6,17.36,13021.0,14.09,8654.12,4377.12,13031.23
2026-05-04,16,15358.0,4.82,17.33,14653.0,17.22,9692.67,5001.38,14694.05
2026-05-04,17,15417.0,4.83,17.33,16237.0,20.88,10703.1,5540.82,16243.92
2026-05-04,18,15360.0,4.77,17.3,16532.0,21.96,10930.65,5611.45,16542.1
2026-05-04,19,15303.0,4.62,17.26,17652.0,24.79,11624.25,6035.67,17659.92
2026-05-04,20,15295.0,4.41,17.18,17547.0,24.64,11572.3,5971.82,17544.12
2026-05-04,21,14924.0,4.23,17.39,16647.0,22.63,11045.38,5584.42,16629.8
2026-05-04,22,14293.0,4.12,17.96,14643.0,17.8,9602.8,4973.82,14576.62
2026-05-04,23,14345.0,4.33,18.12,10527.0,10.41,6956.22,3519.58,10475.8
2026-05-05,0,10034.0,4.67,10.93,8240.0,6.16,5607.5,2616.33,8223.83
2026-05-05,1,10061.0,4.9,10.32,7365.0,5.35,5078.53,2265.31,7343.83
2026-05-05,2,9976.0,5.22,10.47,6794.0,5.02,4746.8,2041.52,6788.32
2026-05-05,3,9886.0,5.57,11.05,6522.0,4.88,4603.97,1917.85,6521.82
2026-05-05,4,9784.0,5.94,11.34,6247.0,4.9,4405.1,1833.63,6238.73
2026-05-05,5,10084.0,6.13,13.4,10837.0,11.84,7352.43,3633.77,10986.2
2026-05-05,6,13759.0,5.84,17.12,17853.0,25.97,11837.52,6101.23,17938.75
2026-05-05,7,15038.0,5.37,18.31,20421.0,31.86,13367.92,7048.43,20416.35
2026-05-05,8,14945.0,4.88,18.15,19477.0,29.36,12746.25,6715.7,19461.95
2026-05-05,9,14706.0,4.49,17.82,17988.0,25.74,11775.53,6183.1,17958.63
2026-05-05,10,14631.0,4.25,17.72,16558.0,22.11,10870.63,5667.65,16538.28
2026-05-05,11,14629.0,4.14,17.71,15036.0,18.44,9942.1,5054.55,14996.65
2026-05-05,12,14906.0,4.23,18.09,12937.0,14.3,8693.47,4210.08,12903.55
2026-05-05,13,15327.0,4.57,18.83,11366.0,11.73,7707.88,3647.83,11355.72
2026-05-05,14,14534.0,4.98,17.63,11302.0,11.38,7575.22,3731.18,11306.4
2026-05-05,15,13810.0,5.27,16.52,11334.0,11.48,7659.33,3674.53,11333.87
2026-05-05,16,13866.0,5.5,16.61,12765.0,14.18,8567.45,4250.02,12817.47
2026-05-05,17,13843.0,5.5,16.58,14897.0,18.56,9913.77,4997.8,14911.57
2026-05-05,18,13484.0,5.33,16.04,16232.0,21.59,10772.45,5481.58,16254.03
2026-05-05,19,13333.0,5.0,15.86,17371.0,24.26,11464.65,5920.35,17385.0
2026-05-05,20,13245.0,4.58,15.72,17724.0,25.19,11698.33,6026.85,17725.18
2026-05-05,21,13179.0,4.19,15.63,16625.0,22.59,10998.23,5602.97,16601.2
2026-05-05,22,13119.0,3.95,15.55,14516.0,17.7,9497.02,4956.95,14453.97
2026-05-05,23,13193.0,4.04,15.62,10856.0,10.86,7160.42,3645.17,10805.58
2026-05-06,0,9071.0,4.3,9.43,7423.0,5.38,5102.62,2286.73,7389.35
2026-05-06,1,9028.0,4.48,9.67,7258.0,5.37,5039.92,2208.27,7248.18
2026-05-06,2,8672.0,4.69,10.47,6548.0,4.88,4588.97,1954.57,6543.53
2026-05-06,3,10144.0,4.98,10.98,6345.0,4.83,4468.42,1869.08,6337.5
2026-05-06,4,12340.0,5.55,10.72,5855.0,4.63,4167.35,1681.48,5848.83
2026-05-06,5,11733.0,5.98,11.55,11013.0,12.36,7479.32,3703.77,11183.08
2026-05-06,6,17007.0,5.93,15.63,18172.0,26.69,12035.12,6210.48,18245.6
2026-05-06,7,17770.0,5.73,16.3,20827.0,32.99,13638.0,7196.33,20834.33
2026-05-06,8,16573.0,5.41,15.07,20097.0,30.98,13181.02,6896.73,20077.75
2026-05-06,9,17153.0,5.18,15.64,18611.0,27.35,12236.72,6341.87,18578.58
2026-05-06,10,14833.0,5.03,17.19,16786.0,22.8,11050.87,5711.3,16762.17
2026-05-06,11,13684.0,4.87,18.08,14975.0,18.44,9939.22,4997.97,14937.18
2026-05-06,12,13647.0,4.89,18.33,12462.0,13.52,8423.62,4002.48,12426.1
2026-05-06,13,13732.0,5.1,18.44,11655.0,12.17,7886.6,3773.8,11660.4
2026-05-06,14,13789.0,5.33,18.55,11621.0,12.03,7805.62,3806.22,11611.83
2026-05-06,15,13857.0,5.59,18.64,11448.0,11.74,7701.35,3749.15,11450.5
2026-05-06,16,13946.0,5.8,18.79,13367.0,15.33,8920.83,4505.97,13426.8
2026-05-06,17,14022.0,5.71,18.97,16119.0,21.06,10671.47,5462.18,16133.65
2026-05-06,18,13501.0,5.46,18.05,16988.0,24.16,11518.95,5489.63,17008.58
2026-05-06,19,13270.0,5.05,17.68,17996.0,27.37,12298.58,5721.93,18020.52
2026-05-06,20,13214.0,4.54,17.56,18555.0,28.86,12653.72,5886.9,18540.62
2026-05-06,21,13421.0,4.06,17.27,17695.0,26.41,12030.82,5642.78,17673.6
2026-05-06,22,13911.0,3.79,16.92,15375.0,20.28,10348.65,4968.02,15316.67
2026-05-06,23,13923.0,3.86,16.94,11749.0,12.6,7885.47,3802.57,11688.03
2026-05-07,0,10341.0,4.1,10.5,8588.0,6.39,5658.03,2913.58,8571.62
2026-05-07,1,11268.0,4.37,10.22,8311.0,5.99,5375.0,2930.05,8305.05
2026-05-07,2,11381.0,4.73,10.36,7673.0,5.47,4958.25,2704.4,7662.65
2026-05-07,3,11549.0,5.16,10.5,7169.0,5.22,4738.0,2414.28,7152.28
2026-05-07,4,11257.0,5.65,10.37,6659.0,4.86,4307.03,2365.63,6672.67
2026-05-07,5,10722.0,5.89,10.33,12159.0,11.48,7145.73,5193.52,12339.25
2026-05-07,6,15578.0,5.49,13.73,20249.0,28.37,12410.95,7904.92,20315.87
2026-05-07,7,17547.0,5.07,15.19,22233.0,33.66,13715.8,8508.13,22223.93
2026-05-07,8,16728.0,4.58,15.84,21149.0,31.09,13078.47,8051.62,21130.08
2026-05-07,9,16964.0,4.26,16.09,19173.0,26.54,11897.1,7234.52,19131.62
2026-05-07,10,16764.0,4.16,16.14,17296.0,22.31,10856.17,6408.22,17264.38
2026-05-07,11,14845.0,4.2,18.29,14057.0,17.07,9472.57,4531.15,14003.72
2026-05-07,12,13442.0,4.33,19.45,11720.0,12.9,8086.23,3595.52,11681.75
2026-05-07,13,13340.0,4.61,19.21,10280.0,10.65,7197.65,3068.27,10265.92
2026-05-07,14,13322.0,4.95,19.15,10061.0,10.12,7018.5,3047.63,10066.13
2026-05-07,15,13378.0,5.3,19.3,10369.0,10.51,7205.55,3174.73,10380.28
2026-05-07,16,13070.0,5.53,18.74,12649.0,14.42,8651.73,4060.58,12712.32
2026-05-07,17,12838.0,5.4,18.3,15318.0,19.89,10342.83,4983.3,15326.13
2026-05-07,18,13040.0,5.14,18.13,16334.0,22.33,10979.42,5378.22,16357.63
2026-05-07,19,13513.0,4.8,17.62,17248.0,24.57,11579.13,5684.97,17264.1
2026-05-07,20,14181.0,4.44,16.91,17476.0,25.21,11740.32,5718.8,17459.12
2026-05-07,21,13397.0,4.18,17.22,15942.0,21.92,10774.17,5147.18,15921.35
2026-05-07,22,13334.0,4.06,17.12,13235.0,16.17,8994.37,4182.55,13176.92
2026-05-07,23,13166.0,4.24,16.88,10506.0,10.6,7037.23,3420.18,10457.42
2026-05-08,0,9147.0,4.47,10.56,7885.0,6.09,5457.68,2404.83,7862.52
