date,hour,TP_Qin,TP_Level,TP_Inlet,TP_F_Wong,TP_F_Petka,TP_F_Thapra,TP_P_Wong,TP_P_Petka,TP_P_Thapra,TotalFlow
2025-04-21,19,11677.0,3.85,7.53,5884.0,2228.0,8490.0,14.31,14.8,16.41,16602.0
2025-04-21,20,11741.0,3.21,7.06,5945.0,2290.0,8648.0,14.48,14.97,16.64,16882.0
2025-04-21,21,13294.0,2.73,7.62,5783.0,2267.0,8476.0,14.5,14.98,16.59,16526.0
2025-04-21,22,13526.0,2.39,7.79,5463.0,2167.0,8076.0,13.26,13.75,15.2,15706.0
2025-04-21,23,13974.0,2.33,8.08,4552.0,1850.0,6864.0,10.68,11.22,12.22,13267.0
2025-04-22,0,10783.0,2.6,5.69,3652.0,273.0,3588.0,5.84,6.51,6.74,7513.0
2025-04-22,1,11253.0,3.12,5.8,3498.0,141.0,3292.0,5.67,6.34,6.52,6931.0
2025-04-22,2,11288.0,3.69,5.63,3443.0,133.0,3223.0,5.76,6.42,6.59,6799.0
2025-04-22,3,12451.0,4.36,5.3,3487.0,95.0,3272.0,5.99,6.66,6.84,6853.0
2025-04-22,4,11749.0,4.92,5.06,3696.0,1071.0,4885.0,7.85,8.45,8.95,9652.0
2025-04-22,5,11833.0,4.94,6.14,4425.0,1815.0,6653.0,11.06,11.6,12.56,12893.0
2025-04-22,6,13942.0,4.81,9.52,5481.0,2189.0,8186.0,14.08,14.57,16.07,15856.0
2025-04-22,7,13947.0,4.45,9.85,6107.0,2437.0,9107.0,15.34,15.81,17.68,17651.0
2025-04-22,8,13915.0,3.98,10.12,6080.0,2431.0,9072.0,15.34,15.82,17.67,17583.0
2025-04-22,9,14083.0,3.54,10.57,5984.0,2409.0,8934.0,15.27,15.77,17.54,17327.0
2025-04-22,10,13189.0,3.11,9.88,5658.0,2297.0,8488.0,14.21,14.73,16.29,16443.0
2025-04-22,11,14143.0,2.92,10.62,4822.0,1950.0,7216.0,11.53,12.09,13.2,13988.0
2025-04-22,12,14284.0,3.13,10.53,4194.0,1664.0,6196.0,9.2,9.79,10.57,12055.0
2025-04-22,13,14180.0,3.45,10.36,4120.0,1647.0,6168.0,9.19,9.78,10.55,11935.0
2025-04-22,14,14027.0,3.72,9.86,4067.0,1656.0,6147.0,9.2,9.79,10.55,11871.0
2025-04-22,15,15151.0,4.09,9.2,4055.0,1669.0,6190.0,9.19,9.78,10.56,11913.0
2025-04-22,16,15253.0,4.51,9.21,4185.0,1694.0,6303.0,9.27,9.85,10.66,12183.0
2025-04-22,17,15078.0,4.8,9.29,4948.0,2045.0,7518.0,11.78,12.31,13.52,14510.0
2025-04-22,18,13915.0,4.64,9.92,5601.0,2310.0,8480.0,14.38,14.87,16.46,16391.0
2025-04-22,19,13897.0,4.33,9.82,5704.0,2273.0,8498.0,14.41,14.91,16.53,16475.0
2025-04-22,20,13739.0,3.99,9.66,5758.0,2322.0,8625.0,14.47,14.97,16.65,16705.0
2025-04-22,21,13901.0,3.65,9.82,5643.0,2357.0,8577.0,14.46,14.95,16.6,16577.0
2025-04-22,22,12728.0,3.33,10.9,5160.0,2218.0,7898.0,13.07,13.57,14.97,15276.0
2025-04-22,23,12292.0,3.11,11.15,4342.0,1945.0,6773.0,10.61,11.14,12.13,13059.0
2025-04-23,0,9847.0,3.25,7.06,3535.0,346.0,3560.0,5.82,6.49,6.64,7441.0
2025-04-23,1,10228.0,3.62,6.35,3517.0,222.0,3358.0,5.67,6.34,6.45,7096.0
2025-04-23,2,10340.0,4.06,6.45,3446.0,193.0,3220.0,5.69,6.36,6.46,6859.0
2025-04-23,3,10303.0,4.54,6.42,3484.0,187.0,3277.0,5.94,6.6,6.71,6948.0
2025-04-23,4,11655.0,4.96,7.04,3761.0,1143.0,4780.0,7.79,8.4,8.83,9683.0
2025-04-23,5,12570.0,5.03,7.02,4522.0,1926.0,6682.0,11.13,11.67,12.61,13131.0
2025-04-23,6,16303.0,5.02,8.16,5669.0,2288.0,8324.0,14.26,14.74,16.29,16282.0
2025-04-23,7,15089.0,4.92,10.32,6070.0,2468.0,8984.0,15.2,15.67,17.47,17523.0
2025-04-23,8,15854.0,4.66,11.01,6067.0,2434.0,8978.0,15.28,15.76,17.54,17479.0
2025-04-23,9,15163.0,4.47,10.56,5993.0,2401.0,8847.0,15.31,15.8,17.52,17241.0
2025-04-23,10,14769.0,4.24,10.35,5639.0,2247.0,8330.0,14.2,14.72,16.23,16216.0
2025-04-23,11,14816.0,4.22,10.39,4844.0,1902.0,7112.0,11.37,11.95,12.99,13858.0
2025-04-23,12,14827.0,4.51,10.11,4310.0,1675.0,6272.0,9.34,9.93,10.72,12257.0
2025-04-23,13,13608.0,4.82,10.65,4307.0,1663.0,6236.0,9.2,9.79,10.57,12206.0
2025-04-23,14,13323.0,4.99,10.92,4343.0,1643.0,6201.0,9.2,9.79,10.57,12186.0
2025-04-23,15,13329.0,5.19,10.93,4330.0,1629.0,6176.0,9.21,9.8,10.58,12134.0
2025-04-23,16,11609.0,5.26,9.1,4491.0,1703.0,6417.0,9.41,9.99,10.84,12611.0
2025-04-23,17,11401.0,5.02,8.77,5251.0,2035.0,7604.0,11.92,12.45,13.72,14890.0
2025-04-23,18,10920.0,4.43,8.26,5877.0,2270.0,8529.0,14.37,14.86,16.49,16677.0
2025-04-23,19,12190.0,3.79,9.49,5872.0,2245.0,8484.0,14.38,14.88,16.49,16601.0
2025-04-23,20,12710.0,3.3,9.6,5878.0,2273.0,8550.0,14.37,14.85,16.48,16701.0
2025-04-23,21,13355.0,2.88,9.28,5812.0,2257.0,8456.0,14.4,14.88,16.47,16525.0
2025-04-23,22,13851.0,2.58,9.71,5413.0,2156.0,8012.0,13.19,13.69,15.09,15580.0
2025-04-23,23,14195.0,2.54,10.07,4758.0,1871.0,6992.0,10.72,11.25,12.29,13622.0
2025-04-24,0,11812.0,2.86,6.04,3803.0,256.0,3784.0,6.0,6.66,6.94,7843.0
2025-04-24,1,11600.0,3.45,5.6,3717.0,103.0,3502.0,5.84,6.5,6.72,7323.0
2025-04-24,2,11533.0,4.0,5.56,3685.0,104.0,3540.0,6.15,6.82,7.05,7329.0
2025-04-24,3,11688.0,4.56,5.62,3666.0,238.0,3628.0,6.36,7.02,7.26,7532.0
2025-04-24,4,12045.0,5.05,6.01,3744.0,1091.0,4919.0,7.87,8.47,8.97,9754.0
2025-04-24,5,13242.0,5.2,7.25,4422.0,1818.0,6650.0,11.04,11.58,12.54,12890.0
2025-04-24,6,14258.0,5.16,9.96,5593.0,2217.0,8287.0,14.22,14.71,16.26,16097.0
2025-04-24,7,13959.0,4.8,9.85,6064.0,2479.0,8825.0,15.37,15.83,17.72,17368.0
2025-04-24,8,13777.0,4.35,9.81,6155.0,2474.0,8839.0,15.43,15.89,17.8,17468.0
2025-04-24,9,13608.0,3.88,9.93,6059.0,2477.0,8758.0,15.51,15.99,17.84,17294.0
2025-04-24,10,13530.0,3.46,9.88,5664.0,2351.0,8254.0,14.42,14.93,16.56,16269.0
2025-04-24,11,13515.0,3.25,10.04,4835.0,2000.0,7009.0,11.45,12.0,13.14,13844.0
2025-04-24,12,13819.0,3.39,10.17,4223.0,1729.0,6086.0,9.3,9.91,10.72,12038.0
2025-04-24,13,14134.0,3.64,10.06,4296.0,1724.0,6122.0,9.29,9.88,10.71,12142.0
2025-04-24,14,14592.0,3.96,10.1,4247.0,1722.0,6095.0,9.29,9.88,10.7,12063.0
2025-04-24,15,14764.0,4.33,10.23,4221.0,1720.0,6101.0,9.29,9.88,10.7,12042.0
2025-04-24,16,15006.0,4.7,10.42,4283.0,1746.0,6207.0,9.4,9.98,10.83,12236.0
2025-04-24,17,14833.0,4.95,10.22,5065.0,2104.0,7398.0,11.94,12.47,13.78,14566.0
2025-04-24,18,14829.0,4.81,10.1,5807.0,2381.0,8426.0,14.69,15.18,16.87,16613.0
2025-04-24,19,14749.0,4.6,9.98,5729.0,2360.0,8348.0,14.59,15.06,16.74,16436.0
2025-04-24,20,14393.0,4.36,9.64,5818.0,2435.0,8520.0,14.65,15.11,16.86,16774.0
2025-04-24,21,13973.0,4.05,9.63,5650.0,2430.0,8417.0,14.7,15.16,16.86,16497.0
2025-04-24,22,12869.0,3.77,10.64,5061.0,2205.0,7539.0,13.17,13.67,15.03,14804.0
2025-04-24,23,12259.0,3.6,11.09,4292.0,1967.0,6530.0,10.61,11.14,12.13,12789.0
2025-04-25,0,10245.0,3.76,7.27,3434.0,405.0,3441.0,5.87,6.54,6.71,7279.0
2025-04-25,1,10507.0,4.19,7.32,3439.0,303.0,3276.0,5.78,6.45,6.57,7018.0
2025-04-25,2,10549.0,4.66,7.36,3458.0,284.0,3232.0,5.89,6.56,6.68,6973.0
2025-04-25,3,10085.0,5.14,7.62,3481.0,290.0,3249.0,6.08,6.75,6.88,7020.0
2025-04-25,4,8606.0,5.28,8.02,3646.0,1148.0,4508.0,7.65,8.27,8.66,9302.0
2025-04-25,5,11617.0,5.17,6.74,4504.0,1952.0,6474.0,11.05,11.58,12.54,12930.0
2025-04-25,6,15147.0,5.08,8.92,5624.0,2338.0,8059.0,14.21,14.69,16.24,16021.0
2025-04-25,7,15232.0,4.89,9.08,6203.0,2603.0,8962.0,15.53,15.99,17.92,17768.0
2025-04-25,8,14981.0,4.58,9.11,6175.0,2579.0,8907.0,15.6,16.06,17.97,17660.0
2025-04-25,9,14857.0,4.26,9.27,6154.0,2536.0,8809.0,15.58,16.05,17.91,17499.0
2025-04-25,10,14780.0,3.99,9.37,5741.0,2348.0,8209.0,14.33,14.84,16.42,16297.0
2025-04-25,11,14320.0,3.89,9.09,5224.0,2095.0,7414.0,11.82,12.37,13.63,14732.0
2025-04-25,12,14362.0,4.02,8.93,4543.0,1807.0,6441.0,9.51,10.09,11.0,12792.0
2025-04-25,13,14503.0,4.25,8.94,4573.0,1821.0,6482.0,9.6,10.18,11.11,12876.0
2025-04-25,14,14197.0,4.5,8.66,4438.0,1734.0,6204.0,9.46,10.06,10.92,12376.0
2025-04-25,15,14383.0,4.79,8.74,4433.0,1738.0,6210.0,9.38,9.98,10.84,12381.0
2025-04-25,16,13777.0,5.04,9.27,4502.0,1767.0,6310.0,9.5,10.08,10.97,12579.0
2025-04-25,17,14410.0,5.16,10.52,5176.0,2036.0,7270.0,11.8,12.34,13.57,14483.0
2025-04-25,18,14563.0,5.04,10.64,5837.0,2303.0,8208.0,14.44,14.94,16.54,16348.0
2025-04-25,19,14847.0,4.86,10.81,5866.0,2292.0,8227.0,14.44,14.93,16.55,16386.0
2025-04-25,20,14550.0,4.7,10.51,5874.0,2295.0,8218.0,14.43,14.91,16.54,16388.0
2025-04-25,21,13841.0,4.46,10.69,5810.0,2290.0,8160.0,14.45,14.93,16.54,16260.0
2025-04-25,22,12770.0,4.13,9.99,5487.0,2248.0,7869.0,13.46,13.94,15.41,15604.0
2025-04-25,23,12796.0,3.91,10.01,4798.0,2001.0,6965.0,11.17,11.69,12.8,13763.0
2025-04-26,0,9151.0,3.96,6.59,3818.0,401.0,3685.0,6.06,6.72,6.94,7905.0
2025-04-26,1,8736.0,4.17,6.24,3653.0,216.0,3312.0,5.76,6.43,6.56,7181.0
2025-04-26,2,8535.0,4.39,6.08,3542.0,200.0,3186.0,5.79,6.46,6.57,6928.0
2025-04-26,3,8343.0,4.6,5.9,3581.0,195.0,3225.0,6.0,6.67,6.78,7001.0
2025-04-26,4,11380.0,4.85,5.09,3848.0,1107.0,4709.0,7.86,8.47,8.94,9664.0
2025-04-26,5,13103.0,4.94,5.6,4523.0,1908.0,6619.0,11.16,11.69,12.67,13051.0
2025-04-26,6,15460.0,4.95,8.29,5627.0,2305.0,8180.0,14.7,15.18,16.78,16112.0
2025-04-26,7,14668.0,4.73,11.08,6120.0,2514.0,8916.0,16.39,16.84,18.77,17550.0
2025-04-26,8,14370.0,4.32,11.08,6328.0,2552.0,9137.0,16.5,16.95,18.98,18017.0
2025-04-26,9,14200.0,3.84,11.14,6326.0,2574.0,9158.0,16.5,16.96,18.98,18058.0
2025-04-26,10,14121.0,3.4,11.24,5882.0,2405.0,8543.0,14.71,15.2,16.93,16830.0
2025-04-26,11,13798.0,3.25,10.94,4884.0,1958.0,7007.0,11.08,11.64,12.76,13848.0
2025-04-26,12,13754.0,3.39,10.79,4335.0,1696.0,6146.0,9.26,9.86,10.69,12178.0
2025-04-26,13,14061.0,3.62,10.17,4303.0,1718.0,6165.0,9.24,9.83,10.66,12186.0
2025-04-26,14,14799.0,3.93,9.57,4364.0,1755.0,6266.0,9.3,9.89,10.75,12385.0
2025-04-26,15,14828.0,4.27,9.56,4363.0,1762.0,6280.0,9.33,9.92,10.79,12405.0
2025-04-26,16,14808.0,4.6,9.56,4347.0,1796.0,6314.0,9.42,10.0,10.89,12456.0
2025-04-26,17,14677.0,4.83,9.39,5061.0,2120.0,7400.0,12.05,12.58,13.89,14581.0
2025-04-26,18,14634.0,4.66,9.28,5838.0,2435.0,8589.0,15.23,15.7,17.48,16861.0
2025-04-26,19,14495.0,4.39,9.19,5783.0,2346.0,8705.0,15.12,15.61,17.31,16833.0
2025-04-26,20,13582.0,4.04,9.78,5790.0,2346.0,8719.0,15.05,15.53,17.24,16855.0
2025-04-26,21,13628.0,3.67,9.82,5540.0,2278.0,8374.0,14.51,15.0,16.56,16192.0
2025-04-26,22,12218.0,3.34,10.88,5030.0,2159.0,7777.0,12.94,13.45,14.77,14967.0
2025-04-26,23,11085.0,3.04,9.7,4431.0,1935.0,6876.0,10.67,11.21,12.2,13242.0
2025-04-27,0,9565.0,3.02,6.34,3541.0,508.0,3846.0,6.13,6.79,7.07,7894.0
2025-04-27,1,9122.0,3.27,5.14,3521.0,257.0,3438.0,5.67,6.35,6.55,7215.0
2025-04-27,2,9210.0,3.54,5.12,3351.0,228.0,3271.0,5.7,6.37,6.54,6850.0
2025-04-27,3,10863.0,3.94,4.62,3410.0,196.0,3263.0,5.94,6.6,6.79,6869.0
2025-04-27,4,12021.0,4.41,4.77,3671.0,1093.0,4904.0,7.79,8.39,8.83,9667.0
2025-04-27,5,14276.0,4.65,5.59,4434.0,1923.0,6754.0,10.96,11.5,12.48,13110.0
2025-04-27,6,16484.0,4.83,7.86,5332.0,2223.0,7969.0,14.18,14.68,16.1,15525.0
2025-04-27,7,15987.0,4.85,9.65,5986.0,2485.0,8972.0,16.1,16.57,18.38,17443.0
2025-04-27,8,14729.0,4.57,10.59,6204.0,2556.0,9251.0,16.35,16.82,18.74,18011.0
2025-04-27,9,14624.0,4.16,10.77,6266.0,2577.0,9356.0,16.46,16.93,18.87,18199.0
2025-04-27,10,14568.0,3.79,10.86,5846.0,2346.0,8621.0,14.59,15.09,16.73,16814.0
2025-04-27,11,14498.0,3.71,10.83,4851.0,1902.0,7063.0,10.88,11.46,12.51,13816.0
2025-04-27,12,14142.0,3.94,11.09,4441.0,1725.0,6435.0,9.35,9.94,10.79,12600.0
2025-04-27,13,13420.0,4.12,11.12,4404.0,1720.0,6427.0,9.35,9.95,10.79,12551.0
2025-04-27,14,13248.0,4.24,10.84,4421.0,1705.0,6437.0,9.37,9.96,10.8,12563.0
2025-04-27,15,13421.0,4.38,10.94,4367.0,1684.0,6352.0,9.31,9.89,10.72,12403.0
2025-04-27,16,13495.0,4.55,10.95,4391.0,1693.0,6377.0,9.4,9.97,10.82,12461.0
2025-04-27,17,13750.0,4.61,11.25,5240.0,2025.0,7624.0,12.25,12.79,14.08,14889.0
2025-04-27,18,12875.0,4.28,10.19,5930.0,2297.0,8649.0,14.96,15.45,17.13,16877.0
2025-04-27,19,12891.0,3.81,10.17,5949.0,2268.0,8591.0,14.96,15.46,17.12,16807.0
2025-04-27,20,12845.0,3.33,10.06,5924.0,2317.0,8652.0,14.97,15.45,17.11,16893.0
2025-04-27,21,13329.0,2.92,10.69,5729.0,2273.0,8375.0,14.55,15.03,16.59,16376.0
2025-04-27,22,13012.0,2.61,10.28,5312.0,2147.0,7871.0,13.22,13.72,15.06,15329.0
2025-04-27,23,12751.0,2.45,9.99,4674.0,1893.0,6947.0,10.9,11.44,12.45,13515.0
2025-04-28,0,10117.0,2.55,5.55,3856.0,352.0,3825.0,6.04,6.7,6.91,8033.0
2025-04-28,1,10442.0,2.94,4.39,3702.0,148.0,3410.0,5.75,6.42,6.55,7260.0
2025-04-28,2,10198.0,3.37,4.28,3611.0,-2.0,3299.0,5.85,6.53,6.63,6908.0
2025-04-28,3,10277.0,3.81,4.29,3636.0,-4.0,3295.0,6.02,6.69,6.8,6927.0
2025-04-28,4,11076.0,4.11,4.53,3897.0,1149.0,5152.0,8.11,8.72,9.18,10198.0
2025-04-28,5,14796.0,4.34,7.59,4452.0,1758.0,6605.0,10.99,11.54,12.42,12814.0
2025-04-28,6,15027.0,4.44,9.59,5565.0,2164.0,8207.0,14.03,14.53,16.03,15937.0
2025-04-28,7,14815.0,4.2,9.5,6169.0,2393.0,9098.0,15.26,15.74,17.61,17659.0
2025-04-28,8,14609.0,3.82,9.63,6320.0,2332.0,9153.0,15.33,15.84,17.73,17805.0
2025-04-28,9,14522.0,3.45,9.61,6164.0,2267.0,8869.0,15.18,15.69,17.46,17300.0
2025-04-28,10,14513.0,3.15,9.55,5928.0,2161.0,8518.0,14.22,14.74,16.36,16606.0
2025-04-28,11,14629.0,3.01,9.85,5137.0,1904.0,7447.0,11.59,12.16,13.36,14488.0
2025-04-28,12,14781.0,3.19,8.95,4428.0,1653.0,6427.0,9.34,9.94,10.79,12508.0
2025-04-28,13,15629.0,3.61,8.81,4259.0,1648.0,6261.0,9.18,9.79,10.59,12168.0
2025-04-28,14,15680.0,4.09,8.87,4226.0,1663.0,6252.0,9.17,9.77,10.57,12140.0
2025-04-28,15,15806.0,4.59,8.9,4220.0,1678.0,6236.0,9.18,9.79,10.59,12134.0
2025-04-28,16,15928.0,5.09,8.96,4384.0,1722.0,6446.0,9.42,10.01,10.89,12552.0
2025-04-28,17,14143.0,5.34,9.64,5209.0,2085.0,7744.0,12.27,12.8,14.12,15038.0
2025-04-28,18,13328.0,5.01,9.35,5790.0,2322.0,8636.0,14.58,15.08,16.75,16748.0
2025-04-28,19,13786.0,4.63,9.75,5690.0,2277.0,8504.0,14.5,15.0,16.62,16470.0
2025-04-28,20,13860.0,4.31,9.78,5675.0,2286.0,8529.0,14.39,14.88,16.51,16490.0
2025-04-28,21,13369.0,3.97,9.3,5617.0,2288.0,8449.0,14.42,14.91,16.5,16355.0
2025-04-28,22,13122.0,3.67,9.05,4025.0,2555.0,7677.0,13.39,13.83,15.0,14257.0
2025-04-28,23,13269.0,3.71,9.15,3018.0,2283.0,6413.0,10.78,11.25,12.01,11713.0
2025-04-29,0,9771.0,4.06,6.38,2665.0,691.0,3311.0,6.02,6.67,6.87,6666.0
2025-04-29,1,9514.0,4.45,6.15,2641.0,566.0,3067.0,5.84,6.5,6.66,6274.0
2025-04-29,2,9633.0,4.87,6.2,3004.0,432.0,3190.0,5.95,6.62,6.79,6625.0
2025-04-29,3,9671.0,5.22,6.54,3584.0,162.0,3426.0,6.13,6.81,6.93,7173.0
2025-04-29,4,8835.0,5.38,7.3,3673.0,1039.0,4820.0,7.67,8.28,8.69,9532.0
2025-04-29,5,10873.0,5.19,7.27,4339.0,1850.0,6608.0,10.86,11.4,12.33,12798.0
2025-04-29,6,13477.0,4.92,7.35,5601.0,2300.0,8398.0,14.2,14.69,16.28,16299.0
2025-04-29,7,15110.0,4.58,8.52,6071.0,2506.0,9089.0,15.45,15.92,17.78,17666.0
2025-04-29,8,14218.0,4.24,8.73,6082.0,2469.0,9023.0,15.32,15.8,17.64,17574.0
2025-04-29,9,13867.0,3.82,8.74,5958.0,2412.0,8835.0,15.2,15.69,17.43,17205.0
2025-04-29,10,13799.0,3.45,8.9,5702.0,2301.0,8424.0,14.24,14.75,16.31,16427.0
2025-04-29,11,13760.0,3.27,8.97,4842.0,1960.0,7154.0,11.29,11.85,12.94,13955.0
2025-04-29,12,13921.0,3.43,9.02,4246.0,1689.0,6180.0,9.01,9.61,10.38,12115.0
2025-04-29,13,14086.0,3.7,9.15,4220.0,1670.0,6164.0,9.01,9.61,10.38,12053.0
2025-04-29,14,14211.0,4.0,9.21,4235.0,1653.0,6158.0,9.04,9.63,10.4,12047.0
2025-04-29,15,14517.0,4.33,9.42,4238.0,1632.0,6125.0,9.05,9.65,10.42,11996.0
2025-04-29,16,14565.0,4.69,9.39,4279.0,1671.0,6269.0,9.32,9.9,10.71,12219.0
2025-04-29,17,14410.0,4.92,9.16,4923.0,1937.0,7247.0,11.81,12.35,13.49,14107.0
2025-04-29,18,14264.0,4.82,8.96,5587.0,2190.0,8181.0,14.15,14.65,16.15,15959.0
2025-04-29,19,14190.0,4.62,8.88,5636.0,2201.0,8253.0,14.16,14.66,16.18,16089.0
2025-04-29,20,14458.0,4.42,9.08,5675.0,2217.0,8299.0,14.17,14.66,16.2,16191.0
2025-04-29,21,14322.0,4.22,8.99,5693.0,2221.0,8296.0,14.16,14.66,16.18,16210.0
2025-04-29,22,14079.0,4.04,9.18,5410.0,2141.0,7907.0,13.18,13.69,15.06,15458.0
2025-04-29,23,13311.0,3.99,9.2,4494.0,1832.0,6660.0,10.45,10.99,11.92,12986.0
2025-04-30,0,9610.0,4.17,6.18,3689.0,364.0,3626.0,6.03,6.69,6.87,7678.0
2025-04-30,1,9171.0,4.47,5.89,3568.0,189.0,3318.0,5.77,6.44,6.54,7075.0
2025-04-30,2,9127.0,4.76,5.83,3609.0,165.0,3267.0,5.83,6.5,6.61,7041.0
2025-04-30,3,9056.0,5.06,5.79,3627.0,182.0,3342.0,6.06,6.73,6.85,7151.0
2025-04-30,4,9523.0,5.22,6.13,3847.0,1108.0,4988.0,7.96,8.56,9.0,9943.0
2025-04-30,5,10347.0,5.01,6.68,4578.0,1796.0,6716.0,11.09,11.63,12.56,13090.0
2025-04-30,6,13202.0,4.66,8.08,5661.0,2188.0,8268.0,14.22,14.71,16.25,16117.0
2025-04-30,7,14165.0,4.3,8.85,6155.0,2353.0,8945.0,15.19,15.67,17.48,17453.0
2025-04-30,8,14225.0,3.89,9.2,6109.0,2342.0,8881.0,15.24,15.73,17.49,17332.0
2025-04-30,9,14962.0,3.61,9.97,5880.0,2267.0,8597.0,14.85,15.36,17.0,16744.0
2025-04-30,10,14921.0,3.43,9.95,5570.0,2167.0,8219.0,14.02,14.54,16.02,15956.0
2025-04-30,11,14907.0,3.44,9.97,4820.0,1855.0,7079.0,11.33,11.91,12.97,13754.0
2025-04-30,12,14961.0,3.75,9.95,4201.0,1602.0,6172.0,9.14,9.75,10.51,11974.0
2025-04-30,13,14717.0,4.14,9.66,4198.0,1616.0,6208.0,9.09,9.69,10.46,12022.0
2025-04-30,14,14841.0,4.51,9.8,4189.0,1610.0,6192.0,9.13,9.74,10.5,11991.0
2025-04-30,15,14552.0,4.91,10.07,4154.0,1598.0,6119.0,9.16,9.75,10.51,11872.0
2025-04-30,16,12623.0,5.15,11.17,4191.0,1618.0,6141.0,9.18,9.78,10.56,11950.0
2025-04-30,17,11944.0,5.08,10.89,5011.0,1935.0,7333.0,11.8,12.36,13.54,14279.0
2025-04-30,18,11768.0,4.65,10.59,5515.0,2155.0,8113.0,14.05,14.57,16.04,15783.0
2025-04-30,19,11725.0,4.14,10.47,5538.0,2176.0,8144.0,14.11,14.63,16.1,15858.0
2025-04-30,20,11683.0,3.61,10.38,5539.0,2242.0,8292.0,14.16,14.66,16.18,16073.0
2025-04-30,21,11907.0,3.08,10.63,5427.0,2185.0,8096.0,14.1,14.6,16.05,15709.0
2025-04-30,22,12177.0,2.66,11.0,5053.0,2121.0,7750.0,12.91,13.43,14.73,14924.0
2025-04-30,23,15730.0,2.67,9.71,4394.0,1865.0,6761.0,10.42,10.96,11.92,13020.0
2025-05-01,0,11484.0,3.13,6.75,3551.0,384.0,3702.0,6.0,6.67,6.92,7637.0
2025-05-01,1,11193.0,3.66,7.44,3380.0,227.0,3322.0,5.68,6.35,6.53,6929.0
2025-05-01,2,11310.0,4.22,7.53,3292.0,240.0,3237.0,5.71,6.38,6.55,6770.0
2025-05-01,3,10372.0,4.77,8.03,3370.0,242.0,3329.0,5.87,6.55,6.73,6940.0
2025-05-01,4,11356.0,5.15,9.76,3540.0,1067.0,4788.0,7.66,8.27,8.67,9395.0
2025-05-01,5,11405.0,5.22,9.83,4136.0,1805.0,6466.0,10.72,11.26,12.13,12408.0
2025-05-01,6,13732.0,5.07,10.87,5158.0,2148.0,7819.0,14.12,14.61,15.98,15124.0
2025-05-01,7,14547.0,4.87,10.51,5689.0,2386.0,8640.0,15.82,16.29,17.97,16714.0
2025-05-01,8,13907.0,4.5,8.13,5968.0,2491.0,9067.0,16.28,16.75,18.62,17526.0
2025-05-01,9,14566.0,4.1,9.74,6040.0,2480.0,9076.0,16.28,16.76,18.63,17596.0
2025-05-01,10,14476.0,3.81,9.79,5397.0,2248.0,8169.0,14.03,14.53,16.02,15814.0
2025-05-01,11,14459.0,3.83,9.96,4485.0,1819.0,6691.0,10.47,11.04,11.98,12995.0
2025-05-01,12,14481.0,4.13,10.02,4167.0,1646.0,6076.0,9.06,9.66,10.41,11890.0
2025-05-01,13,14702.0,4.49,10.2,4263.0,1667.0,6170.0,9.09,9.7,10.48,12100.0
2025-05-01,14,14741.0,4.85,10.26,4221.0,1684.0,6187.0,9.1,9.7,10.48,12092.0
2025-05-01,15,12653.0,5.11,11.28,4203.0,1663.0,6101.0,9.12,9.73,10.49,11966.0
2025-05-01,16,12713.0,5.21,11.31,4273.0,1687.0,6203.0,9.25,9.85,10.64,12162.0
2025-05-01,17,12805.0,5.21,11.42,5094.0,2001.0,7391.0,12.07,12.62,13.82,14486.0
2025-05-01,18,12556.0,4.85,11.05,5685.0,2269.0,8356.0,14.64,15.15,16.7,16310.0
2025-05-01,19,11655.0,4.32,8.83,5808.0,2277.0,8462.0,14.77,15.27,16.87,16546.0
2025-05-01,20,12362.0,3.74,8.05,5890.0,2334.0,8656.0,14.99,15.47,17.15,16880.0
2025-05-01,21,12581.0,3.24,8.17,5604.0,2247.0,8288.0,14.39,14.89,16.42,16139.0
2025-05-01,22,13883.0,2.97,9.25,5191.0,2109.0,7752.0,12.9,13.41,14.73,15052.0
2025-05-01,23,13730.0,2.95,9.1,4497.0,1853.0,6726.0,10.46,11.01,11.96,13075.0
2025-05-02,0,10507.0,3.23,6.83,3641.0,315.0,3552.0,5.8,6.47,6.63,7508.0
2025-05-02,1,9755.0,3.61,6.31,3631.0,186.0,3347.0,5.73,6.41,6.52,7164.0
2025-05-02,2,10012.0,4.0,6.39,3547.0,167.0,3264.0,5.83,6.5,6.61,6978.0
2025-05-02,3,11465.0,4.49,5.62,3705.0,169.0,3358.0,6.1,6.77,6.89,7232.0
2025-05-02,4,12521.0,5.05,5.42,3831.0,1069.0,4689.0,7.68,8.3,8.78,9589.0
2025-05-02,5,13021.0,5.26,7.09,4574.0,1831.0,6601.0,11.09,11.63,12.58,13006.0
2025-05-02,6,13594.0,5.18,9.7,5400.0,2093.0,7814.0,13.87,14.38,15.74,15307.0
2025-05-02,7,13452.0,4.86,9.41,5949.0,2344.0,8719.0,15.17,15.63,17.34,17012.0
2025-05-02,8,14024.0,4.47,8.7,5993.0,2314.0,8693.0,15.1,15.59,17.29,17000.0
2025-05-02,9,14329.0,4.15,9.05,5860.0,2237.0,8466.0,14.79,15.28,16.88,16562.0
2025-05-02,10,14362.0,3.94,9.05,5595.0,2139.0,8137.0,13.89,14.41,15.87,15871.0
2025-05-02,11,14566.0,3.87,9.3,5057.0,1917.0,7281.0,11.55,12.1,13.24,14256.0
2025-05-02,12,14235.0,4.09,9.09,4247.0,1602.0,6134.0,9.08,9.67,10.43,11983.0
