date,hour,RB_Qin,RB_Level,RB_Inlet,RB_F_Ram2,RB_F_Yairom,RB_P_Ram2,RB_P_Yairom,TotalFlow
2026-05-15,17,17806.0,5.08,6.07,8716.0,10900.0,17.5,30.54,19616.0
2026-05-15,18,17584.0,4.8,5.82,8957.0,11278.0,18.16,32.1,20235.0
2026-05-15,19,17682.0,4.45,5.46,9200.0,11293.0,18.53,32.12,20493.0
2026-05-15,20,17682.0,4.09,5.13,9214.0,11357.0,18.56,32.11,20570.0
2026-05-15,21,17553.0,3.81,4.79,7807.0,10982.0,15.73,30.27,18789.0
2026-05-15,22,17137.0,3.78,4.7,6238.0,9509.0,12.24,23.41,15747.0
2026-05-15,23,16711.0,4.09,4.89,4903.0,7690.0,9.91,16.68,12593.0
2026-05-16,0,10956.0,4.36,3.69,5901.0,4439.0,11.15,7.88,10340.0
2026-05-16,1,13106.0,4.52,4.14,5641.0,4135.0,10.95,7.56,9775.0
2026-05-16,2,13553.0,4.94,4.61,5037.0,4197.0,10.19,7.86,9234.0
2026-05-16,3,11681.0,5.38,8.48,4521.0,5052.0,9.81,10.02,9573.0
2026-05-16,4,11228.0,5.41,9.18,4236.0,7663.0,10.38,18.09,11899.0
2026-05-16,5,15131.0,5.38,5.93,4880.0,10326.0,12.14,28.38,15207.0
2026-05-16,6,17070.0,5.15,5.93,9182.0,11389.0,18.97,32.12,20571.0
2026-05-16,7,18741.0,4.68,6.03,11161.0,11571.0,22.78,32.24,22733.0
2026-05-16,8,19219.0,4.21,5.77,11372.0,11570.0,23.46,32.32,22942.0
2026-05-16,9,19510.0,3.8,5.49,10659.0,11512.0,21.67,32.32,22170.0
2026-05-16,10,18968.0,3.52,4.95,9083.0,11370.0,17.67,31.08,20452.0
2026-05-16,11,18740.0,3.44,4.9,7600.0,10847.0,14.07,28.38,18447.0
2026-05-16,12,18059.0,3.47,4.68,6945.0,10450.0,12.82,26.78,17395.0
2026-05-16,13,17731.0,3.54,4.64,6720.0,10189.0,12.26,25.53,16909.0
